tick	obsLagLarvae	predLagLarvae	obsLagAdults	predLagAdults

4	0.00490499	1.58374e+20	0.00352941	3.56222e+37

6	-0.0123531	1611.14	0.00288074	8842.45

8	-0.0018534	1989.56	0.00375113	4582.74

10	-0.00303884	1656.6	0.00658764	3843.61

12	-0.00298647	907.701	0.00180737	5079.84

14	-0.00253793	810.286	-0.00488156	1808.32

16	-0.00211461	610.173	-0.0115336	1827.85

18	0.0133381	1331.15	-0.0114132	1258.5

20	0.0133642	436.934	-0.0120161	548.83

22	0.00537383	804.891	-0.00977702	1398.31

24	0.00808478	888.092	-0.0171731	833.499

26	0.0191293	520.512	-0.0242318	804.181

28	0.0171422	635.171	-0.015759	821.932

30	0.0266959	382.937	-0.0211806	566.813

32	0.0331448	311.617	-0.014816	557.303

34	0.0118203	549.552	-0.0236957	603.291

36	0.0308341	746.585	0.0012293	676.943

38	0.0319474	713.327	-0.0120747	791.762

40	0.0226239	1123.58	-0.018744	887.251

42	0.0377409	844.365	-0.0152638	1287.42

44	0.0345972	710.01	-0.00122244	686.819

46	0.035535	508.197	-0.0100625	654.159

48	0.0378195	522.148	0.0123046	906.736

50	0.0342589	567.06	-0.013207	620.213

52	0.0322696	396.006	0.00119656	530.859

54	0.0299144	378.321	0.00890001	408.75

56	0.0197163	291.785	0.0190505	341.278

58	0.0341514	325.008	0.0133448	427.919

60	0.0341974	321.052	0.0298903	360.819

62	0.0174459	323.636	0.0168166	441.295

64	0.011914	337.831	0.0142166	510.852

66	0.0295146	309.329	0.0366464	560.684

68	0.00576734	336.383	0.0149532	549.706

70	0.0187202	394.8	-0.00666145	506.32

72	0.028943	308.319	0.0142414	400.849

74	-0.00723662	467.097	0.00116618	418.383

76	0.00347329	395.365	-0.00499904	543.292

78	-0.0040159	349.523	0.0013168	310.277

80	0.0201786	331.839	0.0145869	421.893

82	0.00911864	296.602	-0.0105857	450.833

84	0.0117706	282.02	-0.00573555	343.193

86	0.00487354	240.581	0.0080484	326.069

88	-0.00852342	239.084	-0.00653276	275.894

90	0.000964384	283.794	-0.00599797	309.702

92	-0.0261133	245.236	-0.00869957	301.86

94	0.0030675	250.871	0.00922614	258.022

96	0.0204358	249.122	0.00778247	236.117

98	0.0110164	220.373	-0.0291184	314.655

100	0.0195002	163.271	0.0263162	177.762

102	-0.00430564	238.331	0.0165392	188.577

104	0.00741469	264.69	0.00880528	202.19

