tick	obsLagLarvae	predLagLarvae	obsLagAdults	predLagAdults

4	0.0035405	3.12817e+20	0.00352941	5.5951e+38

6	0.00649914	5501.03	0.00351771	2636.05

8	0.00149409	21217.2	0.0033301	1.27987e+06

10	-0.000164821	1060.44	0.00336853	2871.94

12	0.00322417	989.664	0.0117778	1058.04

14	0.00430124	2044.32	0.00181492	1781.08

16	0.0101533	786.453	0.00744436	707.837

18	-0.00618028	898.929	-0.00690381	576.358

20	0.0203675	564.438	0.0112036	766.566

22	0.0380616	511.308	-0.0143441	840.611

24	0.0538315	568.569	-0.0214935	1012.73

26	0.0416941	615.308	-0.0164779	1050.25

28	0.020463	739.314	-0.0231482	718.261

30	0.0114383	1210.14	-0.0148643	1841.1

32	0.0204685	1094.67	-0.00568095	1299.31

34	0.0131751	754.3	-0.00128936	1156.15

36	0.0162276	858.02	-0.0314074	813.403

38	0.0170849	702.882	-0.0259524	653.798

40	0.0107093	562.182	-0.0337501	617.336

42	0.0133329	621.84	-0.00875494	670.646

44	-0.0159036	713.269	-0.00637848	712.479

46	-0.007557	1253.51	-0.00631896	792.783

48	-0.00571804	854.17	-0.00705492	1183.96

50	-0.0126933	591.87	-0.0154164	622.404

52	-0.0222524	534.314	-0.000724313	472.273

54	-0.00204951	393.228	-0.0104735	559.837

56	-0.025449	341.486	-0.00388718	314.405

58	-0.00366166	409.348	-0.0257643	423.537

60	-0.00838828	562.016	-0.0292322	579.811

62	-0.011879	632.525	0.00362903	493.528

64	-0.0308429	358.662	0.00173381	518.196

66	-0.0243415	352.249	0.00345547	583.986

68	-0.0256408	295.019	0.014503	325.517

70	-0.00382924	244.374	0.030827	262.561

72	0.01031	178.966	0.035748	126.85

74	0.00901493	186.45	0.0338553	161.654

76	0.0122828	220.702	0.0370432	219.246

78	0.00739906	252.271	0.0482975	209.484

80	-0.00384885	201.397	0.0195177	224.988

82	-0.00161229	340.021	0.0207064	392.267

84	-0.00941182	184.431	0.0410957	311.701

86	0.0128495	155.147	0.0508243	213.07

88	0.0173211	164.823	0.0279396	238.645

90	0.0102941	189.556	0.039902	411.543

92	0.0133251	223.896	0.0301087	239.762

94	0.0421604	146.827	0.0383945	253.454

96	0.0438064	156.764	0.0130224	167.506

98	0.0592706	177.214	0.0283904	223.079

100	0.0449323	152.702	0.0186607	220.257

102	0.0296594	168.736	-0.0190235	267.475

104	0.0306933	137.306	-0.00499695	184.182

106	0.0067936	188.052	-0.0109805	270.665

108	0.00337151	184.441	0.000815239	212.047

110	-0.0111046	142.745	-0.0038404	150.455

112	-0.019617	132.141	-0.00529607	206.945

114	0.00990816	164.864	-0.0175388	190.018

116	0.0230561	126.667	-0.0125391	150.14

118	0.0283049	168.472	-0.00454168	228.946

