tick	obsLagLarvae	predLagLarvae	obsLagAdults	predLagAdults

4	0.00895654	4.64525e+19	0.00352941	2.3193e+37

6	0.00232847	3283.79	0.00245699	837.155

8	0.00710073	819.189	-0.000813088	2067.82

10	0.00139855	1074.67	0.0038362	1315.42

12	-0.00319411	1203.45	0.00073132	5585.66

14	0.00463306	376.477	0.0105655	548.215

16	0.0097861	463.323	0.0240668	432.807

18	-0.00395877	363.172	0.0207097	419.506

20	0.0166588	403.821	0.00349185	882.073

22	0.00972916	400.513	0.0105609	1026.71

24	0.0196641	536.081	-0.00692883	903.632

26	0.0195047	226.887	-0.0132045	392.561

28	0.0285325	271.581	-0.00816256	551.325

30	0.0288212	339.077	-0.0259348	434.863

32	0.0509614	375.948	-0.0229907	881.97

34	0.0132663	409.727	-0.0423736	506.014

36	0.0474467	311.814	-0.0106487	622.054

38	0.0212894	343.192	-0.0304907	528.949

40	0.0490741	291.135	-0.00771096	473.656

42	0.025509	220.546	-0.0195259	343.037

44	0.0312242	258.7	-0.00683946	392.593

46	0.0321228	357.381	-0.00864496	430.771

48	0.0691463	271.767	0.00642757	634.744

50	0.0503719	265.547	-0.0200657	464.404

52	0.0736608	316.881	-0.0229496	588.739

54	0.0834547	274.846	-0.0295384	463.406

56	0.113469	243.712	-0.0244955	583.66

58	0.0570696	266.768	-0.0465812	397.49

60	0.0522551	229.273	-0.0297527	401.709

62	0.0198709	262.0	-0.040907	383.464

64	0.0223571	251.158	-0.0242573	456.008

66	0.030574	168.896	-0.034566	393.971

68	0.0144118	178.801	-0.0326703	427.498

70	0.0107821	171.128	-0.0394341	261.338

72	0.0122512	281.421	-0.0261932	590.241

74	-0.00551447	190.752	-0.0314141	340.923

76	0.000488965	216.926	-0.0292576	472.918

78	0.00928253	309.778	-0.0309709	348.41

80	0.0246283	211.994	-0.0310668	374.48

82	0.0133014	199.673	-0.0732583	167.029

84	0.0262707	170.66	-0.0635744	145.665

86	0.0257616	140.877	-0.0697093	168.109

88	-0.0152264	115.266	-0.0696502	137.525

90	-0.025891	128.675	-0.0470164	204.913

92	0.0323101	125.645	-0.0728635	162.742

94	-0.00898551	138.305	-0.0504809	277.113

96	0.00647968	117.476	-0.0571572	209.049

98	-0.0440241	125.778	-0.0294403	299.424

100	-0.0338611	114.617	-0.0224233	188.439

102	-0.0303595	115.143	-0.0211957	195.381

104	-0.0420843	132.438	-0.0367545	195.286

106	-0.0219493	129.18	-0.0389931	238.856

108	-0.0379918	150.521	-0.0164723	239.41

110	-0.0150157	117.878	-0.0299699	246.099

112	-0.028421	140.151	-0.0399138	174.469

114	-0.0786824	123.115	-0.0387719	166.033

