tick	obsLagLarvae	predLagLarvae	obsLagAdults	predLagAdults

4	0.00332626	9.59678e+19	0.00352941	4.18806e+37

6	0.00781449	1512.45	0.0044792	5901.44

8	-0.00198899	716.929	0.00955526	1637.54

10	-0.00542131	770.044	0.0103545	1061.38

12	-0.00297023	433.34	0.00515099	648.265

14	-0.00923777	469.158	0.0114281	791.739

16	-0.0168087	386.88	0.0189152	1209.52

18	0.0198178	322.911	0.014658	619.326

20	-0.000788402	310.601	0.0245457	518.187

22	-0.0350662	198.122	0.0334392	334.715

24	0.00156162	141.001	0.0457501	190.456

26	-0.0196561	108.32	0.013389	242.311

28	-0.00723864	119.648	0.0216657	234.828

30	0.00314213	167.328	0.000955063	287.939

32	0.0183539	170.801	0.0259057	287.584

34	0.012007	208.201	0.00870998	433.714

36	-0.00792877	342.606	-0.000781818	544.004

38	0.0188587	202.685	0.0190668	420.232

40	0.0248462	229.934	0.0154975	526.51

42	-0.00844341	286.962	0.00983189	475.877

44	0.00983599	261.153	0.0147753	787.057

46	0.0138766	227.1	0.00604191	395.787

48	0.00626156	205.944	-0.00264273	335.836

50	0.0363143	212.764	0.000945382	404.25

52	0.0442382	185.051	-0.00557553	782.472

54	0.0463176	174.986	-0.0345233	304.11

56	0.0319506	270.897	-0.00951977	472.311

58	0.0479966	183.744	-0.0282982	253.7

60	0.0234791	169.586	-0.0174487	234.931

62	-0.0307295	242.639	0.00657566	449.974

64	0.0251137	200.652	-0.00120928	362.837

66	0.0198569	225.437	-0.00807542	265.446

68	0.0167739	148.962	-0.0219151	259.312

70	-0.00250484	162.905	-0.0191654	219.493

72	0.0189618	192.928	-0.00528591	211.855

74	0.0198215	134.809	-0.000723758	213.226

76	0.0487	162.43	0.0155133	207.908

78	0.0513054	105.92	0.000737926	233.242

80	0.0407237	116.414	0.0256947	151.876

82	0.0719781	94.036	0.0237943	188.116

84	0.0482441	136.525	0.0167878	169.514

86	0.0485756	124.758	0.00716119	239.296

88	0.045398	112.213	0.0323966	163.448

90	0.0070972	111.821	0.0430558	208.404

92	0.0686902	95.5883	0.0453789	191.219

94	0.0141713	98.9247	0.0446065	187.247

96	0.0317698	104.84	0.0349178	194.479

98	0.0104958	93.9967	0.050116	161.505

100	0.00346535	107.216	0.0574022	161.852

102	0.0217696	122.38	0.040202	181.511

104	0.0103994	146.701	0.0295526	246.761

106	0.0377511	109.723	0.0256069	221.612

108	0.0324103	103.455	0.0500435	225.322

110	0.0225738	121.718	0.0501498	226.433

112	-0.0381386	164.033	0.040701	263.09

114	0.0380281	99.9242	0.0601655	180.073

116	0.0463265	113.877	0.0497971	200.801

118	0.0800812	119.335	0.0203343	163.818

120	0.0874983	109.295	-0.00457397	270.789

122	0.080002	95.1	-0.015099	174.214

124	0.0963117	104.759	-0.010331	190.961

126	0.0858502	113.531	-0.00802026	193.425

128	0.061737	120.76	0.014619	169.744

130	0.0629241	114.279	-0.00693047	206.924

132	0.0337664	121.99	0.00353874	152.734

134	0.0949403	98.2593	0.0116867	180.233

136	0.0727637	112.696	0.000843757	167.926

138	0.0774702	140.706	0.0261675	199.704

140	0.0863808	130.462	0.00730469	180.122

142	0.0526096	129.039	-0.00420099	172.351

144	0.111716	117.554	0.00864904	190.834

146	0.0561863	113.972	0.000727786	153.983

148	0.0796174	130.305	0.0178326	137.51

150	0.0963731	119.562	0.00252924	126.6

152	0.106103	74.7855	-2.15927e-05	130.961

154	0.0839448	124.054	-0.0302652	109.593

156	0.0824401	111.375	-0.00384917	267.738

158	0.088879	85.5161	-0.000532628	143.819

160	0.0390955	89.0349	-0.00651027	176.762

162	0.0900279	81.8683	0.000533051	155.835

164	0.0469646	121.174	-0.00577221	204.189

166	0.043312	121.818	0.00691222	181.718

168	0.0856712	155.735	0.0021706	227.586

170	0.072167	147.805	-0.0033584	234.921

172	0.0817292	153.704	-0.0161694	188.644

174	0.0541643	136.223	-0.00540384	212.105

176	0.0720749	120.427	0.0118941	172.441

178	0.112871	115.583	-0.000592606	203.147

180	0.113548	147.007	-0.00374504	225.475

182	0.0773256	128.454	0.000709807	202.041

184	0.106552	99.9834	0.0121308	141.027

186	0.0803446	115.819	-0.0272722	208.974

188	0.120608	93.5829	-0.000359526	180.186

190	0.126197	91.5166	-0.0137362	123.093

192	0.105774	100.205	-0.000692057	171.206

194	0.145888	79.7782	-0.00296928	157.918

196	0.104121	85.6192	-0.00737899	173.625

198	0.178508	85.733	0.0241923	164.408

200	0.0791068	91.2523	-0.0135836	162.631

202	0.112431	71.5001	-0.0168098	138.531

204	0.114742	93.7406	-0.00515046	108.815

206	0.127493	89.5975	-0.0123109	133.258

208	0.0962758	115.358	0.0370366	196.456

210	0.148998	112.019	0.0171913	263.984

212	0.0991299	111.193	0.0150686	220.956

214	0.153764	86.0139	0.0090053	167.14

216	0.0926629	104.985	0.0177096	207.136

218	0.123434	96.0472	0.00385487	176.79

220	0.121438	106.202	-0.0141734	142.258

222	0.129245	79.444	-0.0137052	152.909

224	0.115248	101.432	-0.0169074	143.498

226	0.132234	71.8319	0.0118048	115.616

228	0.138431	113.772	-0.00554561	138.382

230	0.165136	99.3924	-0.0204015	222.782

232	0.174591	77.5829	-0.0182242	171.219

234	0.17414	77.6325	-0.0236787	139.642

236	0.183978	93.3622	0.0132826	184.246

238	0.158789	87.4521	-0.0305727	120.624

240	0.182091	100.164	-0.000950505	170.15

242	0.190927	91.592	-0.0232924	160.528

244	0.161957	114.753	-0.0352663	181.148

246	0.182264	103.759	-0.0222963	138.372

248	0.196817	85.5008	-0.0323262	165.793

250	0.130909	110.772	-0.00456153	184.958

252	0.164228	84.6449	0.0140066	173.716

254	0.136402	90.1694	0.00492574	122.853

256	0.113576	111.262	0.0107014	172.368

258	0.169606	67.3109	0.00702684	144.057

260	0.134191	94.9362	-0.0194788	91.9278

262	0.112116	98.4997	-0.0127925	170.415

264	0.131217	65.2297	-0.00221127	117.059

266	0.111903	61.4539	-0.0072185	91.4189

268	0.11523	84.6112	-0.0374079	143.239

270	0.164823	77.2608	-0.0260531	146.06

272	0.182273	70.9186	-0.0298047	120.112

274	0.127451	74.3403	-0.0480681	102.68

276	0.150412	73.9198	-0.0334042	95.2015

278	0.145087	79.9535	-0.0420306	106.146

280	0.118297	78.966	-0.00412611	133.132

282	0.109158	76.1801	-0.00529467	138.63

284	0.130872	90.3645	-0.0102698	109.434

286	0.113725	61.4178	-0.00666534	133.095

288	0.108148	50.4283	-0.0234833	119.63

290	0.147438	55.8741	-0.0210522	147.617

292	0.0843868	61.6912	-0.0015424	118.076

294	0.123562	75.4575	-0.0318878	163.256

296	0.100739	60.5801	-0.0268321	263.168

298	0.0785358	90.8661	-0.0410834	131.51

300	0.0818303	109.096	-0.0126667	189.767

302	0.0611681	73.2988	-0.03111	117.165

304	0.0547205	90.1118	-0.015454	168.607

