tick	obsLagLarvae	predLagLarvae	obsLagAdults	predLagAdults

4	0.000602867	1.63254e+20	0.00352941	5.75783e+37

6	0.0235098	1921.41	-0.00188148	5470.08

8	0.00583257	1865.18	0.00392308	2935.48

10	-0.00693316	3854.66	-0.00597049	2216.0

12	0.0132362	1757.75	0.000531142	3928.22

14	0.00037275	1488.26	-0.0234214	986.285

16	-0.0171818	807.231	-0.00949102	686.668

18	-0.0236994	721.77	-0.017253	593.301

20	-0.0226613	608.084	-0.0320739	363.881

22	-0.014143	498.864	-0.0349697	392.09

24	-0.0192067	519.055	-0.0432565	496.706

26	-0.0104638	820.346	-0.0380904	783.363

28	-0.00812061	441.3	-0.0106989	650.026

30	-0.0138005	313.793	-0.035189	561.424

32	-0.0282176	314.68	-0.0489356	465.11

34	-0.0315555	215.032	-0.0411032	494.248

36	-0.0452388	151.687	-0.0444488	285.625

38	-0.0998972	135.578	-0.0413451	287.24

40	-0.0839773	122.955	-0.0230505	237.336

42	-0.0806818	113.221	-0.0385283	298.261

44	-0.130919	104.284	-0.00663243	233.882

46	-0.105524	127.415	-0.0251665	131.383

48	-0.0907795	138.975	-0.0263964	200.846

50	-0.0782464	141.786	-0.0326879	139.048

52	-0.102519	125.435	-0.0508084	212.803

54	-0.108879	111.983	-0.108213	195.668

56	-0.0876478	107.117	-0.0745392	152.025

58	-0.0792371	141.092	-0.0927807	190.348

60	-0.0533333	131.44	-0.0354522	285.387

62	-0.0761576	148.134	-0.0401482	215.997

64	-0.0649481	223.426	-0.0422311	317.997

66	-0.076869	195.928	-0.0160757	241.003

68	-0.0869986	231.282	-0.0379578	319.818

70	-0.109133	170.144	-0.0259637	234.723

72	-0.0534482	228.548	-0.00569634	220.106

74	-0.115294	202.666	-0.00567326	211.447

76	-0.102041	222.45	-0.0296025	217.809

78	-0.0400466	240.56	-0.00615056	199.702

80	-0.0575597	299.487	-0.0388408	278.298

82	-0.0354021	242.086	-0.0195574	230.512

84	-0.0518143	268.668	-0.0136043	206.838

86	0.00232393	237.178	-0.0237498	326.911

88	-0.0380316	245.951	-0.0484083	208.26

90	-0.0501468	273.779	-0.057549	288.69

92	-0.00166484	304.981	-0.0744639	198.273

94	-0.053283	254.242	-0.064523	225.389

96	-0.0226968	350.753	-0.0921091	160.534

98	-0.0528861	317.201	-0.0563859	164.692

100	-0.0466665	374.967	-0.0841922	175.764

102	-0.0527046	280.592	-0.0696648	214.236

104	-0.0270967	324.056	-0.0410437	181.377

106	-0.0436798	277.997	-0.0536411	169.811

108	-0.044858	231.412	-0.021966	150.391

110	-0.0325394	182.864	-0.0604227	254.132

112	-0.0194286	185.783	-0.0486084	178.595

114	-0.0217776	217.497	-0.0349275	164.072

116	-0.0242143	156.019	-0.0444214	220.0

118	-0.0443538	190.566	-0.0864826	195.566

120	-0.00386195	161.404	-0.0802485	251.189

122	-0.00178355	146.864	-0.0980218	246.327

124	-0.0170127	142.869	-0.0968975	246.243

126	-0.0156843	129.553	-0.0958629	197.197

128	0.00297421	132.308	-0.100822	211.386

130	0.0394829	136.224	-0.0855561	195.45

132	0.0588341	159.315	-0.117242	174.802

134	0.0226233	108.95	-0.0771796	165.552

136	0.0262403	135.68	-0.0863023	127.493

138	-0.00829537	144.762	-0.0815464	158.775

140	-0.00512648	118.807	-0.0715036	129.404

142	0.00190717	114.278	-0.0544401	147.023

144	-0.00580205	152.28	-0.0383635	231.754

146	0.0294483	169.784	-0.0501632	184.651

148	-0.0160551	155.736	-0.0515518	160.339

150	0.0232356	143.585	-0.0361488	182.966

152	-0.00940019	166.155	-0.0307794	211.982

154	-0.0179861	224.388	-0.0170366	226.001

156	-0.00843761	212.946	-0.0633827	180.835

158	-0.0226889	190.71	-0.0527964	150.72

160	-0.0059374	196.243	-0.0371515	155.881

162	-0.0343948	178.489	-0.0544793	137.562

164	-0.0738401	193.491	-0.0697358	125.761

166	-0.0472189	173.356	-0.0848031	112.093

168	-0.0352418	148.001	-0.0653142	186.877

170	-0.0168457	166.01	-0.0567556	142.366

172	0.00972788	156.147	-0.069017	146.753

174	-0.0376796	162.279	-0.0716424	157.156

176	-0.0266148	172.775	-0.0527935	127.075

178	-0.0174865	179.287	-0.0719587	157.449

180	-0.0185928	154.608	-0.0940866	125.872

182	0.00201724	175.052	-0.0543855	143.693

184	-0.0196356	204.175	-0.0395654	176.314

186	-0.0113103	185.683	-0.0503089	178.708

188	-0.00746574	192.473	-0.0590824	145.932

190	0.00570986	188.595	-0.0594517	166.181

192	0.0025092	238.741	-0.0596954	243.337

194	-0.0178313	241.012	-0.054884	177.98

196	-0.0616117	228.222	-0.0740101	193.248

198	-0.0465092	206.152	-0.0427022	197.002

200	-0.0370117	279.97	-0.0656424	190.79

202	-0.0431799	238.709	-0.0793525	227.845

204	-0.0291384	205.988	-0.0806855	166.46

206	-0.0257563	177.784	-0.0505758	156.565

208	-0.0446787	167.395	-0.143136	186.925

210	-0.0279952	212.313	-0.115344	181.917

212	-0.0391147	157.121	-0.116987	190.526

214	-0.0104446	182.049	-0.14053	177.002

216	-0.046745	173.244	-0.0846512	224.201

218	-0.0220456	187.2	-0.129686	166.391

220	-0.0108033	189.343	-0.0857053	173.023

222	0.0251133	191.762	-0.115486	192.966

224	0.0148254	214.026	-0.147166	173.51

226	-0.0338234	200.413	-0.107483	223.898

228	0.00523255	239.668	-0.119923	247.945

230	0.0357978	211.559	-0.0947213	242.459

232	0.00216366	210.238	-0.118708	247.268

234	0.012745	269.854	-0.103724	280.429

236	0.0293472	290.568	-0.094554	321.409

238	0.020248	251.916	-0.0780206	272.278

240	-0.00655584	224.781	-0.0902142	200.228

242	0.0481624	249.498	-0.0913787	234.959

244	0.0387547	196.68	-0.0852996	208.387

246	0.00439625	190.992	-0.116914	163.262

248	0.0300102	174.037	-0.118878	167.973

250	0.0099081	152.065	-0.14367	208.58

252	0.00868709	164.474	-0.10546	180.216

254	0.018858	149.122	-0.142795	186.83

256	-0.0387679	138.756	-0.108309	162.54

258	-0.00195103	133.532	-0.143683	183.242

260	-0.00414208	136.591	-0.143823	164.076

262	-0.0318704	101.632	-0.140349	154.666

264	0.00189349	114.876	-0.148572	184.038

266	-0.00712574	113.55	-0.115874	159.662

268	0.011221	119.473	-0.157349	176.195

270	0.0453347	129.699	-0.113972	235.192

272	0.0188061	150.25	-0.117207	172.916

274	0.0450898	122.548	-0.130083	175.104

276	0.00947135	108.215	-0.0947832	178.198

278	0.00188506	138.746	-0.105586	176.324

280	-0.0229025	118.77	-0.0406411	128.479

282	-0.0206667	116.76	-0.0473925	215.62

284	-0.0248162	103.759	-0.0633984	137.966

286	-0.0104	109.617	-0.0676026	149.195

288	-0.0253319	116.409	-0.0659044	101.572

290	0.00395058	121.165	-0.070291	137.606

292	-0.0140241	118.611	-0.0399111	135.384

294	-0.0176818	130.321	-0.0333285	144.545

296	-0.0202297	217.086	-0.0262241	114.902

298	0.0276487	198.129	-0.0294052	195.145

300	-0.0218832	141.429	-0.0227879	161.221

302	-0.0373336	162.558	-0.0157926	146.22

304	0.0161703	155.184	-0.0240381	182.893

306	-0.0141789	159.862	-0.0438904	223.11

308	0.0229478	158.816	-0.0262901	210.221

310	0.0096139	177.758	-0.0517269	250.936

312	0.000494858	158.992	-0.0355719	197.745

314	-0.0411837	178.854	-0.0462418	233.256

316	0.0165856	210.737	0.00501465	313.031

318	0.0246424	250.248	-0.0338673	305.183

320	0.0216807	255.448	0.00761184	281.473

322	0.0119663	267.904	-0.0075135	434.429

324	-0.00569529	323.021	-0.0283087	327.085

326	0.00413873	252.647	-0.00349462	551.804

328	0.0087925	246.227	-0.00787803	484.334

330	-0.00300251	265.253	0.00914261	427.175

332	-0.0318074	264.719	0.00704751	341.147

334	-0.0118924	259.389	-0.00353338	327.419

336	-0.00768575	279.927	-0.0071661	509.575

338	-0.0165819	338.789	-0.00786111	529.467

340	-0.00586468	214.808	0.0169914	456.18

342	0.0185359	319.136	-0.0204407	344.469

344	0.0244287	209.451	-0.0178279	445.001

346	0.0297256	353.699	-0.0257616	329.132

348	0.0265987	285.549	0.0016978	466.728

350	0.0529656	202.858	-0.0240244	368.954

352	0.0299181	288.108	-0.0413951	332.516

354	0.0208545	245.122	-0.0400674	269.247

356	0.0312982	247.283	-0.0143283	376.893

358	-0.0221111	200.036	-0.0561986	271.921

360	0.0172494	159.282	-0.0172392	279.444

362	-0.0253915	171.559	-0.0352925	206.861

364	-0.0214804	170.723	0.0305128	269.62

366	-0.0289803	171.67	-0.0209057	219.089

368	-0.0305242	173.123	-0.0075927	247.79

370	-0.0280269	165.737	0.0214688	301.146

372	-0.0117616	154.651	0.0298312	293.184

374	-0.00154962	181.86	0.0502142	255.734

376	-0.0207493	134.348	0.0612566	366.364

378	0.0261475	163.184	0.0222116	292.897

380	0.0138249	173.066	0.0591568	250.346

382	0.0137915	188.787	0.00906426	349.282

384	0.00408018	215.902	0.0224462	366.158

386	-0.0144164	262.807	0.0226644	353.348

388	-0.027219	307.644	0.0366901	312.295

390	-0.036866	260.467	0.0261736	257.172

392	-0.0456677	269.516	0.0269424	347.454

394	-0.0637768	242.12	0.0463419	283.014

396	-0.0779352	303.062	0.0667041	319.634

398	-0.0718212	336.014	0.052923	307.161

400	-0.0912974	328.544	0.0392735	463.722

402	-0.1094	319.894	0.0204122	603.818

404	-0.102282	420.893	0.040513	606.274

406	-0.105206	374.7	0.0241027	558.998

408	-0.0832672	410.204	0.0356315	486.062

410	-0.11061	408.387	0.0231453	583.91

412	-0.0910037	387.541	0.034801	495.98

414	-0.0731749	399.971	0.044829	526.095

416	-0.0629233	364.255	0.0377161	634.245

418	-0.100438	429.688	0.0296846	759.998

420	-0.0954349	466.351	0.032653	895.61

422	-0.101248	491.841	0.0591623	597.128

424	-0.117646	410.968	0.0314906	832.388

426	-0.11363	392.308	0.0348515	678.474

428	-0.0780418	471.775	0.0232344	794.812

430	-0.108813	409.097	0.00529599	1228.15

432	-0.117408	374.63	0.0258549	898.765

434	-0.0738465	353.986	0.0236087	546.756

436	-0.0843173	333.39	0.00763805	446.796

438	-0.108475	293.535	-0.0167041	431.79

440	-0.107819	382.505	0.010297	483.472

442	-0.0964807	437.067	0.00824685	636.977

444	-0.0883748	487.604	0.00254836	627.644

446	-0.116645	343.444	0.00470595	561.319

448	-0.106787	321.445	0.00719197	573.304

450	-0.0751777	312.542	0.0319044	466.223

452	-0.117387	448.864	-0.00738758	750.682

454	-0.12308	303.296	0.0368451	504.28
