tick	obsLagLarvae	predLagLarvae	obsLagAdults	predLagAdults

4	0.00123466	-2.88809e+19	0.00352941	1.00005e+37

6	0.00483192	-121.689	0.00405889	602.277

8	-0.000264386	-35.2151	-0.00770793	426.891

10	-0.0153582	86.319	-0.00233722	152.312

12	-0.00687352	13.1409	-0.0140345	145.801

14	-0.0224631	20.72	-0.00493813	156.513

16	-0.0199506	-6.65401	-0.00639462	199.707

18	-0.0161636	-11.0022	-0.00766214	171.305

20	-0.00593489	18.7305	-0.0105801	103.086

22	-0.0385931	8.33544	-0.0103372	90.4955

24	-0.0278311	-18.4484	-0.0163667	125.027

26	-0.0181954	-1.83274	-0.011763	93.2179

28	0.01536	21.2643	-0.0238329	41.7226

30	0.0124468	25.8557	-0.00916941	87.7623

32	0.0227001	48.9074	-0.00331537	78.2055

34	0.0306517	14.6475	-0.00915566	137.506

36	0.0314465	53.4688	-0.0261828	69.6226

38	-0.00140684	30.5165	-0.0182675	79.161

40	-0.00223354	51.5631	-0.0273013	45.4007

42	0.00501013	46.8747	-0.0175202	78.7045

44	0.00279041	57.8573	-0.0127594	74.9411

46	0.00962296	99.5993	-0.0137125	64.2378

48	0.0106521	6.88106	-0.00240259	145.38

50	-0.0234824	44.4739	-0.0217202	45.5031

52	0.00669436	62.0481	-0.0382198	25.1725

54	-0.00814966	50.8988	-0.000601145	62.899

56	0.0105058	25.5533	-0.00792947	144.335

58	-0.0135928	57.5996	0.00119297	42.2859

60	0.0238066	115.848	-0.00691451	63.4112

62	0.00708851	26.7575	0.00464744	181.485

64	0.0290656	38.7171	-0.00615205	168.27

66	0.0193883	30.5294	-0.00636895	234.525

68	0.00755735	75.8795	-0.00162082	194.125

70	0.00755129	34.2757	0.0134646	131.92

72	-0.0268267	55.1535	0.010478	89.2631

74	0.00342909	12.1184	0.0057285	124.964

76	-0.00445094	87.8547	0.0108212	58.9577

78	0.01019	33.1956	-0.000127444	95.8465

80	0.00274925	38.8333	0.00698691	63.449

82	-0.029596	34.2817	0.0131565	38.6847

84	-0.00238417	53.5912	0.00944371	16.8277

86	-0.00840816	39.7763	0.0288696	22.1294

88	-0.0411238	18.1572	0.0020213	59.9306

90	-0.0217555	35.9929	0.0172793	117.056

92	-0.0314483	33.2585	0.010378	143.36

94	-0.0212508	40.018	-0.000380801	93.0488

96	-0.0224128	26.0157	0.00964008	103.608

98	-0.00269061	12.9568	0.00165152	100.644

100	-0.0404922	1.77472	-0.000919898	144.074

102	-0.031517	39.8739	-0.0206617	45.2445

104	-0.0465004	37.3804	-0.0105235	46.3047

106	-0.0177471	30.1312	-0.0253573	64.6699

108	-0.0303514	51.6362	-0.0208699	42.3485

110	-0.0197074	30.3662	-0.0337615	41.1754

112	-0.0525724	45.1237	-0.0066347	44.347

114	-0.040994	29.7323	-0.0213843	59.6987

116	-0.0316542	42.0502	-0.0346204	34.6698

118	-0.0267194	11.7743	-0.0246185	57.1636

120	-0.0443513	18.8247	-0.0452076	48.1372

122	-0.0486755	26.2655	-0.0466938	40.3525

124	0.00404198	21.2626	-0.0485479	36.4965

126	-0.0139999	13.8066	-0.0397458	44.5382

128	-0.030955	2.9273	-0.0559816	47.7769

130	-0.0273331	10.2439	-0.0253553	51.2704

132	-0.0205831	9.1541	-0.0388488	40.6476

134	0.00415977	20.6777	-0.0261748	31.4636

136	0.00335543	17.1299	-0.0075785	30.2754

138	0.0541632	10.2587	-0.0234078	42.4785

140	0.0263992	15.7282	0.0122152	41.7631

142	0.0122927	13.9732	0.00538505	47.0221

144	0.00938585	13.0596	-0.012157	43.7386

146	0.0018386	13.9485	-0.0107911	51.6432

148	-0.0268666	27.7505	-0.0104942	57.6565

150	0.00710752	7.62038	-0.0282173	74.4021

152	-0.0330998	16.9287	0.00411842	38.6081

154	0.0231172	14.053	-0.0352686	58.5014

156	-0.000904102	19.0428	-0.00968081	39.7865

158	0.0315491	25.4005	-0.0253605	37.698

160	0.0417019	7.95361	-0.0205327	65.1794

162	0.00165837	21.7934	-0.0552353	43.8779

164	-0.00134001	14.8506	-0.0515884	60.7037

166	-0.0316178	25.2779	-0.0706956	42.2857

168	-0.0177748	12.3391	-0.0555037	47.6742

170	-0.0124047	11.8853	-0.0561578	45.8186

172	0.0147241	12.8502	-0.0606547	38.5993

174	0.0056732	9.43178	-0.0890135	46.4906

176	-0.0112811	11.7145	-0.059879	47.6137

178	0.0262775	7.4838	-0.0459678	45.7551

180	-0.0111981	4.34331	-0.0248745	49.5851

182	0.0178324	10.6745	-0.0406207	42.3005

184	-0.0337401	15.856	-0.0373817	52.3815

186	-0.0176194	12.1781	-0.00638531	52.356

188	-0.0351066	15.004	-0.0543939	47.0924

190	0.00656023	11.5998	-0.00140177	48.4394

192	0.0143699	14.2877	-0.0406116	32.941

194	0.0458471	11.3662	-0.0393502	36.7093

196	0.0248867	11.8669	-0.0526353	37.5136

198	0.0360861	9.95646	-0.0492271	30.8817

200	0.0607713	8.54715	-0.028774	30.18

202	0.0590934	8.57277	-0.0546608	35.4678

204	0.0757716	6.96802	-0.033059	44.7197

206	0.0565438	5.9897	-0.02063	48.3676

208	0.0126644	8.49314	-0.0294741	53.3467

210	0.0344402	8.34709	-0.0163892	50.0992

212	0.0434132	5.52358	-0.0186847	59.0902

214	-0.0198743	12.0902	-0.00333236	42.2039

216	0.0081114	14.4769	-0.0207418	48.587

218	0.0222963	10.0798	-0.0287333	60.0186

220	0.00690393	9.5533	-0.0201656	83.7795

222	-0.0218742	12.0767	-0.01791	50.3306

224	0.0299415	14.3683	-0.0348726	39.849

226	-0.0228912	13.9167	-0.0180337	49.0535

228	0.00272867	21.287	-0.0350172	28.0193

230	-0.0334053	21.8875	-0.0055286	34.846

232	-0.0189138	28.8492	-0.0127356	29.4116

234	-0.0558881	22.959	-0.0178856	45.7515

236	-0.0421199	18.54	-0.0363633	45.3205

238	-0.0281608	27.1427	-0.00390181	55.2735

240	-0.0179537	24.8409	-0.0203801	62.774

242	-0.00225584	74.0603	0.0161463	72.1713

244	-0.00912032	54.3876	0.00206068	174.421

246	-0.00598539	33.7765	-0.00711709	145.62

248	-0.0174497	13.538	-0.00887703	109.395

250	-0.00903119	32.7047	-0.0265538	56.6408

252	-0.0534755	14.4902	-0.0266154	59.0982

254	0.00270186	12.0704	-0.0227188	100.093

256	-0.00944319	18.4806	-0.00864564	68.4873

258	-0.0104946	10.9429	0.00177693	72.8255

260	-0.0256554	19.8258	0.0104154	55.5723

262	-0.0233413	13.8913	-0.0103203	55.3695

264	-0.0215659	13.7447	0.00471036	48.15

266	-0.0461267	16.7702	0.00541133	52.8225

268	-0.0354913	17.476	-0.00938007	39.7154

270	-0.0250371	27.6047	0.013584	43.1681

272	-0.0454801	11.3022	0.00634668	84.0377

274	-0.0396363	-0.294149	-0.0117175	97.1109

276	-0.00333661	-0.357691	-0.00375674	98.3707

278	-0.0420949	-6.70066	0.01274	100.381

280	-0.0359965	4.67245	-0.0159873	64.662

282	-0.0596551	0.86387	-0.0209749	79.1331

284	-0.0513638	20.3572	-0.0245811	54.6526

286	-0.0519752	15.8503	-0.0153725	62.069

288	-0.0539757	4.16783	-0.0176251	65.6472

290	-0.0718231	14.8176	-0.0072528	30.8157

292	-0.0881261	13.5342	-0.0375403	44.8722

294	-0.0779181	17.4685	-0.0208886	38.7153

296	-0.0854283	20.2733	-0.0298454	53.8907

298	-0.0773809	28.3295	-0.0463859	40.2384

300	-0.0882181	15.4544	-0.0261064	81.1448

302	-0.0573302	24.6658	-0.0340567	52.7516

304	-0.06792	24.3322	-0.0285924	60.4499

306	-0.0582195	38.9686	-0.0239475	85.1556

308	-0.07754	17.8584	-0.0227273	97.6276

310	-0.0893486	15.6025	-0.0192693	62.8007

312	-0.0714455	24.9302	-0.0384313	54.898

314	-0.083459	11.0328	-0.012342	100.016

316	-0.0819226	5.89883	-0.023854	49.0185

318	-0.108389	2.03211	-0.0293717	82.0547

320	-0.0579221	6.21157	-0.0342799	45.3808

322	-0.0554104	16.0662	-0.0184393	45.6306

324	-0.0786772	10.766	-0.0333926	78.6204

326	-0.0469417	12.0885	-0.0206429	73.9515

328	-0.0521012	16.4501	-0.0328014	71.2663

330	-0.031361	22.0099	-0.0231465	51.6802

332	-0.0377632	9.50481	-0.0402206	54.3327

334	-0.0379487	13.7916	-0.00555795	44.1519

336	-0.0132635	17.4244	-0.0395509	37.6019

338	-0.0415982	5.21461	-0.0361075	42.3741

340	-0.0235163	6.17101	-0.0124075	63.4437

342	-0.000920857	6.65982	-0.0303198	64.5664

344	-0.0264552	11.7454	-0.0384985	49.7036

346	-0.0126042	16.5229	-0.0333228	42.0268

348	-0.0223622	8.46183	-0.0389955	51.3016

350	-0.0505275	11.5603	-0.0600118	40.0844

352	-0.047211	12.4696	-0.0742208	31.8199

354	-0.0345994	4.64142	-0.0458278	48.3356

356	-0.0815329	8.8242	-0.0157146	37.2703

358	-0.104754	11.8524	-0.0452945	38.8311

360	-0.0808451	11.306	-0.0531494	43.1405

362	-0.0880815	15.6215	-0.0329841	47.3154

364	-0.101447	8.6217	-0.0144294	53.7456

366	-0.0952538	20.9827	0.000585433	42.3379

368	-0.0598856	21.4629	-0.0281234	40.5294

370	-0.0892944	20.3657	-0.0303653	43.4005

372	-0.0667845	24.7336	-0.0434955	27.9381

374	-0.0930493	18.333	-0.0320818	46.2676

376	-0.100071	25.4695	-0.0502974	33.8175

378	-0.133031	22.8697	-0.0416639	39.8485

380	-0.144186	26.6873	-0.0352027	47.6636

382	-0.157769	24.6247	-0.0604282	52.5519

384	-0.118948	28.9499	-0.0397363	43.1359

386	-0.129282	26.7855	-0.0363562	56.8957

388	-0.0986449	28.2787	-0.0116818	41.2741

390	-0.0991127	23.2448	-0.0177437	28.0596

392	-0.0438973	22.9027	0.0035595	39.9513

394	-0.0243049	15.4858	-0.00566185	20.7927

396	-0.0555829	12.285	0.0135317	19.4547

398	-0.0135836	11.7542	-0.0138701	23.3435

400	-0.0257842	11.4079	-0.0126678	17.4513

402	0.0450245	9.9195	0.0304146	15.0385

404	0.0174957	5.68313	0.040996	15.9572

406	0.040007	9.82048	0.00611481	11.577

408	-0.0132453	14.7296	-0.0264916	18.8231

410	-0.00451178	13.3708	-0.00848342	28.5554

412	-0.0372177	16.3524	-0.00533008	27.1715

414	-0.0632321	16.4582	-0.0489277	29.9172

416	-0.0429723	15.7278	-0.0393985	29.528

