tick	obsLagLarvae	predLagLarvae	obsLagAdults	predLagAdults

4	0.0048206	-1.03264e+20	0.00352941	6.30529e+37

6	0.000934457	584.963	0.00943568	1618.79

8	-0.00097209	189.471	0.00892921	1795.92

10	0.0251619	-543.078	0.00881162	2007.57

12	0.00120911	140.363	0.00909435	1694.33

14	0.0151814	314.035	0.0174561	487.757

16	-0.00666713	213.471	0.0191478	347.351

18	0.00866256	143.642	0.00189511	433.286

20	-0.00596649	103.532	0.0022861	672.031

22	0.000102292	220.841	-0.00278666	365.551

24	0.0038844	114.375	-0.00502517	637.89

26	0.00980546	274.277	-0.000111222	393.177

28	0.00726632	265.655	0.0182908	237.99

30	0.0292325	226.244	0.00432095	187.241

32	0.0201971	174.245	0.0191198	208.78

34	0.0300311	343.643	0.0211573	20.3286

36	0.00639498	158.778	0.0255751	174.796

38	0.0263517	235.92	-0.00645232	130.162

40	0.00402792	241.706	-0.0117486	131.891

42	0.01259	289.104	-0.0217075	86.4483

44	-0.0141568	166.835	-0.0239298	188.005

46	-0.0527065	98.4566	-0.0261208	194.947

48	-0.00327134	158.299	-0.0384732	213.111

50	0.00656652	241.331	-0.0233741	226.215

52	-0.00973526	190.681	-0.033922	270.075

54	0.00292284	314.429	-0.0213253	174.302

56	-0.00626054	111.643	-0.0242502	173.097

58	-0.00237209	164.642	-0.0176458	161.17

60	0.0021743	102.028	8.71519e-05	331.774

62	-0.0249468	164.939	0.0245084	154.069

64	-0.048663	206.494	-0.0037	177.93

66	-0.0578154	203.835	-0.0412593	271.819

68	-0.0508111	223.46	-0.0379089	173.46

70	-0.0197441	198.66	-0.0568362	201.621

72	-0.019819	162.542	-0.0328134	178.384

74	0.017568	202.982	-0.0362905	180.575

76	-0.00237548	199.002	-0.0290356	231.7

78	-0.00461918	156.726	-0.0165625	234.715

80	-0.0299048	254.379	-0.0288383	124.25

82	0.0246313	196.347	-0.0331072	167.598

