tick	obsLagLarvae	predLagLarvae	obsLagAdults	predLagAdults

4	0.00675319	-2.48542e+20	0.00352941	1.61924e+38

6	0.00743468	-308.882	-0.000953668	4103.27

8	0.00978947	496.717	0.0051013	2135.51

10	0.011943	-77.0836	0.00397853	4568.5

12	-0.0239696	314.985	-0.00423084	624.554

14	-0.00867809	803.729	-0.0118166	817.144

16	-0.0335647	184.97	0.000356483	1398.22

18	-0.027258	185.607	-0.00210442	702.784

20	-0.0387563	203.935	-0.00209358	746.673

22	-0.0326216	263.107	-0.0101865	652.254

24	-0.0338716	272.917	-0.00699985	574.421

26	-0.0391325	127.768	-0.0124254	593.456

28	-0.0286211	190.094	-0.00383277	588.481

30	-0.0301425	213.047	-0.0116347	616.738

32	-0.0513453	45.3453	-0.000528091	551.191

34	0.005467	75.7322	-0.00374213	403.083

36	-0.0226646	149.119	0.00523289	448.752

38	-0.0220235	170.24	0.0165878	336.875

40	-0.0151026	205.779	0.0269823	402.254

42	0.00937023	205.155	0.0174893	302.483

44	-0.0115714	223.34	0.00993405	424.84

46	0.00241855	193.762	-0.00060662	380.1

48	-0.0127129	161.31	-0.00600307	484.358

50	0.00976935	77.6119	-0.00795947	345.556

52	0.0206844	46.3573	-0.00364011	341.235

54	0.0130417	31.2518	0.00654415	316.326

56	0.016551	137.797	0.00383998	239.178

58	0.0187311	47.5259	-0.002209	509.046

60	-0.0210882	104.787	-0.000313959	173.242

62	0.0194189	141.243	-0.0193406	173.731

64	-0.0550224	64.7791	0.0035524	199.682

66	-0.0341169	90.8898	-0.0144509	171.034

68	-0.0395106	169.125	-0.0277556	142.503

70	-0.0545214	8.58869	-0.012066	358.561

72	-0.028419	49.1173	-0.016812	331.857

74	-0.0107454	67.1018	-0.0124379	261.55

76	-0.00686399	73.5072	-0.0112098	176.147

78	-0.0276509	85.5108	-0.012187	214.32

80	-0.0314614	93.0482	-0.00685752	221.617

82	-0.0454034	46.0416	-0.0246194	200.058

84	-0.0714948	37.5427	-0.0305387	201.044

86	-0.0265013	100.848	-0.0252146	174.47

88	-0.0582613	18.2829	-0.0148586	321.975

90	-0.0328532	102.14	-0.0145239	111.749

92	-0.0538262	100.657	-0.0125453	166.287

94	-0.0776429	44.7692	-0.00199863	180.206

96	-0.0449598	183.881	-0.0120821	81.814

98	-0.0192822	127.585	0.0115688	106.589

100	-0.038223	148.929	0.00917094	205.973

102	-0.0267879	269.487	0.0215725	143.705

104	-0.0501646	207.958	0.0174268	144.717

106	-0.0719056	103.238	-0.0310297	218.746

