tick	obsLagLarvae	predLagLarvae	obsLagAdults	predLagAdults

4	0.00437164	-9.74743e+18	0.00352941	1.07016e+36

6	0.00191177	153.114	0.00853056	141.836

8	0.0024421	21.3085	0.00265506	277.61

10	0.00267822	52.3239	0.00534895	78.2807

12	0.00865576	6.98282	0.000496521	168.898

14	0.00276702	31.8236	0.00244963	74.0723

16	0.00344637	21.0312	0.0103626	72.0299

18	0.00379447	48.4959	-0.00529332	27.3423

20	0.00370163	27.214	0.00290393	63.0171

22	-0.0016065	29.6836	-0.00420649	39.5359

24	0.00276471	34.4104	0.00794973	27.2614

26	0.0144737	31.4551	-0.00789931	25.4518

28	-0.00548431	29.8164	0.00605767	35.4555

30	0.00664415	23.0023	-0.00911773	40.2333

32	0.00113372	28.8869	0.00942323	30.8124

34	0.00823835	24.3894	0.000252246	32.4688

36	0.000325627	26.445	0.00847086	25.89

38	0.0129592	17.0362	0.00252641	30.1396

40	0.00246053	23.6874	0.0125804	27.6582

42	0.012339	23.5744	-0.00147572	29.0654

44	-0.000440839	20.1676	0.0116578	28.6762

46	0.0025429	17.2219	0.00130718	35.5627

48	0.00228677	19.2437	0.0289345	21.6406

50	0.00167067	15.1213	-0.000316591	24.3095

52	-0.00854311	14.4613	0.0089063	28.0737

54	-0.00812869	16.0871	-0.000722298	25.2598

56	-0.0165921	16.9346	0.00792312	18.7236

58	-0.00171258	17.3186	0.00938889	18.4587

60	-0.0165587	11.7991	-0.00349412	19.4389

62	-0.0206689	10.8577	-0.0143076	19.7521

64	-0.0164643	9.73797	-0.00853278	22.7787

66	-0.0190667	10.0198	-0.0308388	18.454

68	-0.0354341	10.7107	-0.0235626	25.0243

70	-0.0223811	12.7207	-0.0130811	22.0779

72	-0.045019	9.92588	-0.0055278	22.5656

74	-0.0429447	14.4354	-0.00909029	21.8278

76	-0.0546989	10.7556	-0.0152227	17.8767

78	-0.0611845	10.748	-0.00331724	19.5006

80	-0.0580021	10.4851	-0.00421306	15.4379

82	-0.0601734	10.8654	-0.00707524	15.6459

84	-0.0455504	10.2165	-0.00230576	12.6315

86	-0.0393156	9.19045	-0.013928	15.0459

88	-0.0507309	9.40823	-0.0275679	14.4737

90	-0.0396842	8.94077	-0.0136387	11.3178

92	-0.0411149	7.53494	-0.0335678	15.6413

94	-0.0154043	8.43055	-0.00543377	14.1937

96	-0.0233179	8.86266	-0.0210967	14.372

98	-0.0245996	9.46882	-0.0270282	13.4999

100	-0.0193529	8.78221	-0.0281817	12.3819

102	-0.0267379	10.3115	-0.0390917	13.78

104	-0.0152405	8.35158	-0.0326537	13.2325

106	-0.0155694	9.32137	-0.0493007	11.3974

108	-0.00327537	7.00912	-0.0321108	15.336

110	0.00362806	7.44603	-0.021996	15.4853

112	-0.00549138	7.93693	-0.0611444	12.4418

114	-0.0192649	7.28597	-0.0536534	11.7594

116	-0.00339235	8.31936	-0.0426093	11.3798

118	0.00665558	9.05376	-0.0480671	12.629

120	-0.00424938	7.61767	-0.0276622	14.841

122	-0.00803371	9.27469	-0.0275886	13.1635

124	-0.00508907	8.9145	-0.0557887	14.6322

126	-0.00344333	9.15947	-0.0318228	13.4273

128	-0.0164114	8.4608	-0.0519386	12.7076

130	-0.0075759	7.84171	-0.0579173	13.0666

132	-0.0185506	9.76217	-0.0678495	11.924

134	-0.00471968	7.00293	-0.0555914	15.9912

136	-0.0275881	9.10061	-0.0620404	15.7594

138	-0.0503113	5.90402	-0.0652884	12.9741

140	-0.0495362	6.88291	-0.0553366	14.5729

142	-0.0550977	7.28395	-0.0518038	13.7288

144	-0.0503675	8.65655	-0.0307881	11.2862

146	-0.064801	6.25081	-0.0353801	14.5682

148	-0.0625504	8.34228	-0.0321377	15.3253

150	-0.0585004	8.53642	-0.0541496	14.3435

152	-0.0577878	7.00615	-0.0360761	15.8594

154	-0.0689682	10.243	-0.0353791	12.8157

156	-0.0445149	8.34934	-0.045672	14.0237

158	-0.0668645	10.1183	-0.0416045	14.6141

160	-0.0553544	9.03066	-0.0575027	15.2085

162	-0.0611596	8.50838	-0.0478393	15.1745

164	-0.0540805	8.51976	-0.0375034	14.3571

166	-0.0368012	7.87601	-0.0411634	11.8176

168	-0.0522835	8.54579	-0.0234908	14.1215

170	-0.0308739	9.21529	-0.0457198	12.5156

172	-0.0572735	7.5897	-0.0207956	12.0765

174	-0.0686217	7.39974	-0.0168416	13.5665

176	-0.0755451	8.98806	-0.040356	13.5652

178	-0.0528387	7.36948	-0.033445	11.4931

180	-0.0713549	8.7175	-0.0388006	11.5022

182	-0.0770337	9.98541	-0.0188399	12.3051

184	-0.077559	7.69831	0.000250939	16.1758

186	-0.0700718	9.91461	-0.00982405	13.3921

188	-0.0523553	9.67922	-0.00749595	12.0866

190	-0.0323653	9.87135	-0.00222157	12.2175

192	-0.0549643	8.20523	-0.00346372	10.5583

194	-0.0325903	8.16401	-0.0114611	8.79187

196	-0.0343887	9.12006	-0.0258334	9.79062

198	-0.0358775	8.93144	-0.00832599	10.9444

200	-0.023549	7.55069	-0.029727	10.4423

202	-0.0300719	5.33556	-0.00171728	14.4286

204	-0.028937	5.7246	-0.00213898	10.2225

206	-0.0147414	5.53633	-0.0404536	12.0027

208	-0.00708059	5.68183	-0.0206257	11.2988

210	-0.00754082	5.04411	-0.0310063	10.6963

212	-0.0253094	4.55668	-0.0150816	14.0684

214	-0.024733	3.52404	-0.0354311	16.4975

216	-0.0412628	5.1705	-0.0214631	12.6871

218	-0.0224419	5.71017	-0.0214053	13.2955

220	-0.0270358	5.59439	-0.0269073	11.0154

222	-0.0348694	5.77783	-0.0381572	11.6166

224	-0.0129016	6.43262	-0.0193875	12.65

226	-0.0440881	5.86663	-0.0427364	12.8317

228	-0.0303879	6.36389	-0.0307892	13.0347

230	-0.042559	4.81052	-0.00994411	14.2871

232	-0.0219296	7.87534	-0.0154869	10.5718

234	-0.0262957	6.32985	0.00649268	11.5333

236	-0.00689324	4.54941	0.0113506	12.8168

238	-0.0224365	4.14853	0.02292	15.1105

240	-0.0256589	6.04616	0.00297797	11.8923

242	-0.0310026	4.08606	-0.00202099	16.0258

244	-0.0337491	5.39171	0.0150182	11.3368

246	-0.00689987	4.33652	-0.0111768	16.6493

248	-0.0223355	5.25054	-0.00463968	15.6934

250	-0.0376735	4.9532	-0.0217219	21.0053

252	-0.00576583	7.56466	-0.0254418	12.993

254	-0.0113417	6.51964	-0.00549676	18.2307

256	-0.0147873	6.81996	0.0111848	13.1186

258	-0.0155296	5.83986	-0.00431855	16.373

260	0.0200365	6.53726	-0.033745	13.2059

262	0.0181077	7.00404	-0.0379264	10.0415

264	-0.0132759	5.91284	-0.0226771	13.8272

266	-0.0260227	6.76368	-0.0148088	10.5637

268	-0.00829257	6.65569	-0.0359058	12.563

270	-0.0252647	7.3419	-0.00667276	10.343

272	-0.0200476	5.70491	-0.0320822	11.816

274	-0.0332325	6.04686	-0.040515	9.06607

276	-0.0298375	6.2059	-0.0385851	10.0458

278	-0.0266693	6.95805	-0.0355533	11.2579

280	-0.0255451	7.25857	-0.0519492	10.0933

282	-0.039521	6.4802	-0.0377703	10.9004

284	-0.0356319	7.81203	-0.0741069	8.96753

286	-0.0348403	5.83047	-0.0375364	9.9489

288	-0.0269716	5.13004	-0.0479109	10.9856

290	-0.0295057	6.20581	-0.0395009	9.73365

292	-0.0610531	6.04887	-0.0597462	9.2404

294	-0.0415516	6.26224	-0.0526919	9.15125

296	-0.05237	6.35676	-0.0499722	8.68011

298	-0.0511381	6.13418	-0.0479118	8.84643

300	-0.0458176	6.89705	-0.037234	10.1159

302	-0.0402467	6.81248	-0.0412036	8.43505

304	-0.0489067	6.44902	-0.0202011	8.73975

306	-0.0372656	5.75247	-0.0271932	8.43622

308	-0.0677641	5.54929	-0.0036893	7.1035

310	-0.0478165	5.75962	-0.0429563	6.72909

312	-0.052895	5.56572	-0.0165463	6.86554

314	-0.0343579	5.33494	-0.0169856	6.21

316	-0.0350738	4.67392	0.0265605	6.08856

318	-0.0460164	5.06717	0.0046685	6.34

320	-0.0607851	5.80028	0.00440691	6.71586

322	-0.0435372	5.46062	0.0276366	6.32282

324	-0.0634104	6.37761	0.0171265	5.65368

326	-0.0308849	6.58467	0.00345964	5.90266

328	-0.0487033	6.46482	0.0147938	5.4949

330	-0.0312167	7.13522	0.00229452	5.60636

332	-0.0183472	6.52538	0.0163089	6.11722

334	-0.0406713	7.32623	-0.00686432	6.84285

336	-0.0291929	6.99371	0.0433739	5.54564

338	-0.0316461	6.72408	0.0174134	7.7152

340	-0.00720302	6.6601	0.0487274	5.54509

342	-0.0216431	6.76406	0.0251411	6.38642

344	-0.0139077	6.93768	0.0271726	5.53795

346	0.0157272	6.94888	0.0222305	6.7289

348	0.00112362	6.44484	0.0408844	6.56383

350	-0.00895173	6.25858	0.0196116	6.05112

352	-0.0231548	6.84964	0.0316105	6.24606

354	-0.00591997	6.67658	0.0327225	6.04246

356	-0.012079	6.48426	0.0242241	6.90938

358	0.011452	5.82965	0.0699796	6.26348

360	0.0259775	6.38733	0.0697358	5.31634

362	0.0139363	5.14871	0.0413093	7.04548

364	-0.00627589	5.93826	0.0367163	6.65199

366	-0.00664862	5.80389	0.0657185	5.71641

368	0.00317118	5.7672	0.0129734	6.06731

370	0.010567	5.15356	0.0769358	6.08662

372	-0.00473323	5.7427	0.0457778	5.15568

374	0.018258	5.16508	0.0605289	6.49688

376	0.00681018	6.02609	0.05476	5.62444

378	0.0169357	6.15615	0.0577271	6.51013

380	-0.0056677	5.87389	0.0209347	6.89867

382	0.011757	5.51203	0.0457275	5.93408

384	0.0148898	5.58003	0.0305153	6.66059

386	0.0282863	6.63151	0.0856238	6.01942

388	0.0332098	5.59273	0.0876177	7.69403

390	0.0050592	5.77927	0.0740453	6.44801

392	0.00974432	5.31579	0.0570718	6.02108

394	-0.0157729	5.96433	0.0707408	6.35413

396	-0.0119521	5.59691	0.0719289	6.10274

398	-0.0130526	6.19995	0.0454745	5.43286

400	0.00691969	5.44167	0.0596168	6.82949

402	-0.0168891	5.54182	0.0753823	6.4155

404	-0.00674516	6.22092	0.0619449	7.0593

406	-0.00683376	6.21162	0.0704935	6.91783

408	0.0306884	4.96202	0.0436312	7.33251

410	0.000675961	5.38496	0.0405119	6.71355

412	0.0193932	5.30429	0.0697331	6.1277

414	0.0158727	5.38583	0.0228689	6.47433

416	0.0094881	4.55365	0.051433	7.27914

418	0.0148944	5.15809	0.0339699	8.54811

420	0.0119437	5.30498	0.0642299	7.289

422	0.0126143	4.51722	0.0246062	6.95638

424	-0.0108567	5.38696	0.045054	6.61834

426	-8.34313e-05	4.97313	0.000930953	6.18764

428	-0.00787367	4.68214	0.0209437	8.30912

430	-0.0436439	5.06762	0.0331353	6.83813

432	-0.00855074	4.80826	0.0428852	6.67174

434	-0.020641	5.00916	0.0331826	6.46723

