tick	obsLagLarvae	predLagLarvae	obsLagAdults	predLagAdults

4	0.00346249	-2.83981e+19	0.00352941	3.32672e+36

6	-0.00205205	57.5667	0.00173591	997.169

8	0.0104312	224.279	0.00480267	399.07

10	0.000574661	255.811	0.0114358	34.1374

12	0.00717431	173.858	0.00951876	161.409

14	0.0067718	174.683	0.00154136	68.8696

16	0.0018843	130.148	0.00445965	149.029

18	0.00778227	169.173	0.00639788	94.2633

20	0.00721882	104.467	0.0117602	142.281

22	-0.00184374	96.5277	0.0152731	85.7349

24	0.00832594	116.242	0.00784875	65.8768

26	-6.7012e-05	83.5939	0.0137449	72.8571

28	-0.00136805	107.686	0.0205825	44.5062

30	-0.00678213	85.5588	0.00276347	76.5622

32	-0.00939223	74.1225	0.0122218	75.7868

34	-0.0131782	76.575	0.0150695	81.1143

36	-0.00655891	96.4666	0.0260207	55.6205

38	-0.00998283	65.1408	0.0257042	61.4148

40	-0.0066848	68.9418	0.0254731	92.1886

42	-0.0078761	93.154	0.00415396	72.3131

44	-0.00978916	98.7109	0.0155803	57.2887

46	-0.0124483	113.083	0.00830731	37.1158

48	-0.0342284	84.9338	0.0148434	45.9885

50	-0.0258324	114.192	0.00241507	27.7175

52	-0.0287941	84.9193	0.0133735	41.8262

54	-0.0327806	103.543	0.0127881	37.9143

56	-0.0433352	65.1646	0.033239	54.0368

58	-0.0293034	78.409	0.0185432	33.7105

60	-0.0259438	67.3553	0.0261568	34.022

62	-0.0343339	56.7296	3.53415e-05	37.4992

64	-0.0328793	45.1681	0.00979795	46.7055

66	-0.0237227	58.4031	0.00901493	35.5582

68	-0.0344434	42.2073	0.00314034	59.425

70	-0.0206728	56.5648	0.00726362	34.809

72	-0.0138909	47.8077	0.0101959	40.0913

74	-0.0148014	58.6742	-0.00255785	35.6674

76	-0.0110681	56.8838	-0.00261559	43.9414

78	-0.0175271	61.0902	0.0171307	31.6232

80	-0.00740809	52.2304	-0.0018529	40.5521

82	-0.0170511	47.303	0.00573694	43.8142

84	-0.0153964	42.5421	-0.0164063	40.6598

86	-0.0151132	54.023	-0.0103912	28.5458

88	-0.018252	33.1129	-0.0172562	61.159

90	-0.0122014	43.4487	-0.0247344	33.8912

92	-0.0215799	36.5141	-0.0131437	33.8017

94	-0.019726	37.0015	-0.022894	33.9197

96	-0.0252429	40.1819	-0.014217	35.3892

98	-0.0348157	39.868	-0.0087541	28.2706

100	-0.00865442	39.4581	-0.0372596	32.0861

102	-0.0293267	36.0319	-0.0314521	26.5289

104	-0.0175032	43.5983	-0.0457552	37.8762

106	-0.0406952	45.1827	-0.0568326	24.9117

108	-0.0293173	40.7163	-0.032655	35.1085

110	-0.0370677	35.3748	-0.062268	25.4638

112	-0.012688	39.1049	-0.0267057	39.1863

114	-0.00603527	44.5004	-0.0458613	28.277

116	-0.00647211	42.7611	-0.0251987	31.2547

118	-0.00733211	40.3869	-0.00752882	31.6539

120	-0.00852142	36.8416	-0.0354427	30.5066

122	-0.00770936	38.5818	-0.0120906	33.4585

124	-0.0130514	38.789	-0.0379386	28.7449

126	-0.00483527	35.2372	-0.00369383	33.364

128	-0.0100101	38.6091	-0.0368251	29.9721

130	0.00344992	29.8373	-0.0236677	29.7046

132	0.00165559	31.9812	-0.00903334	30.9516

134	-0.0113359	30.2759	-0.0382662	27.7407

136	-0.0353543	28.5992	-0.0306183	27.7197

138	-0.0121122	33.6783	-0.0295337	29.7147

140	-0.0410848	30.9315	-0.0457321	27.173

142	-0.0385752	35.9657	-0.0471825	25.7178

144	-0.0379501	35.0807	-0.048759	21.7674

146	-0.032755	29.9955	-0.050186	26.7412

148	-0.0382252	31.2416	-0.0280951	24.5668

150	-0.0373451	28.9778	-0.0638324	29.2134

152	-0.0203142	30.1092	-0.075216	24.5486

154	-0.0446533	30.1113	-0.0547228	25.0434

156	-0.0475665	28.6202	-0.0701441	28.5667

158	-0.0321928	28.9589	-0.0425763	29.8179

160	-0.021202	32.8647	-0.0580383	27.8126

162	-0.0403476	31.5663	-0.0448447	23.793

164	-0.0522627	24.8411	-0.0311081	20.9528

166	-0.0316122	29.4656	-0.0685884	18.1172

168	-0.0560372	24.9615	-0.0427529	23.7143

170	-0.0575433	21.8054	-0.0548221	21.0598

172	-0.0464022	22.3371	-0.0565051	21.7997

174	-0.0495122	22.962	-0.019748	22.7834

176	-0.0304974	21.676	-0.0606593	21.2897

178	-0.0335442	22.2802	0.0120931	27.7055

180	-0.0323721	27.5423	-0.00297809	21.6366

182	-0.032394	26.7157	0.0246955	27.0287

184	-0.0220862	31.2689	0.000321836	24.8337

186	-0.0418581	31.2685	0.0290214	24.5672

188	-0.0173058	31.6998	-0.00643048	27.5016

190	-0.0131198	30.2329	0.018663	25.7718

192	-0.0259298	30.6396	0.0065791	27.7345

194	-0.0149203	29.8068	0.00523626	29.0859

196	-0.0266698	28.9709	0.0328481	24.0321

198	-0.0178534	33.059	-0.00826739	26.4591

200	-0.000345721	29.7495	0.00545854	25.4574

202	0.0228765	30.8254	-0.0122243	26.0799

204	-0.0355625	28.385	-0.00116929	26.1283

206	-0.00965877	36.5792	-0.0167146	26.3246

208	-0.018429	31.5065	-0.031183	25.008

210	-0.0274817	33.7451	-0.0399932	27.8548

212	-0.0378859	36.7899	-0.0168193	29.2184

214	-0.0089841	39.0548	-0.00435549	30.7912

216	-0.0177513	38.0121	-0.04528	28.3067

218	-0.023243	37.7024	-0.0283037	31.9556

220	-0.0431186	42.7804	-0.0625077	27.5763

222	-0.0405002	44.9707	-0.0713553	27.1406

224	-0.0414584	38.7687	-0.0362771	35.5748

226	-0.0343349	37.8983	-0.0794246	28.9052

228	-0.0259785	39.3482	-0.0467886	28.8418

230	-0.0304869	39.8125	-0.0671229	28.8997

232	-0.00571899	38.6679	-0.000197866	32.6281

234	-0.0174885	42.034	-0.0424404	26.4994

236	-0.0265052	35.1499	-0.0276263	24.9843

238	-0.0431099	35.2075	-0.0287818	24.4561

240	-0.0268272	35.9365	-0.0377644	23.2512

242	-0.034599	33.2417	-0.0457614	20.6078

244	-0.0246714	30.4974	-0.032142	20.368

246	-0.0422533	29.1784	-0.0384569	22.4639

248	-0.0514238	29.1227	-0.017953	19.6853

250	-0.035654	30.838	-0.0109177	18.249

252	-0.0589691	29.4504	0.0337648	18.1506

254	-0.0300638	26.7527	0.0160737	17.6753

256	-0.0226012	27.5057	0.0192682	17.6927

258	-0.00691439	27.5173	0.0244618	17.1041

