tick	obsLagLarvae	predLagLarvae	obsLagAdults	predLagAdults

4	0.00304978	-7.5214e+19	0.00352941	9.99241e+36

6	0.00460586	713.257	0.00142175	931.912

8	0.00172853	85.4701	0.00387461	1693.11

10	5.63345e-05	61.921	0.00883347	792.428

12	0.00294724	290.044	-0.00354357	224.496

14	0.0013166	247.94	0.0045492	236.099

16	0.00111716	242.296	7.16987e-05	269.359

18	-0.00224311	144.129	0.000188676	284.41

20	-0.00464957	145.143	0.0123795	364.978

22	0.00122559	178.681	0.0017806	197.208

24	0.0071606	230.447	-0.0078859	234.683

26	-0.0148572	137.363	-0.00807603	367.426

28	-0.0119289	215.584	0.00767053	148.683

30	-0.000683754	178.738	-0.0251695	235.035

32	-0.00827233	141.819	-0.00412834	144.944

34	0.00470587	162.224	-0.0148124	150.541

36	0.00300928	71.4431	-0.00309372	181.057

38	-0.011275	54.0752	0.0220476	163.217

40	0.0171915	81.1875	0.0130767	123.683

42	-0.00143344	94.3681	0.0316639	111.644

44	0.00880207	73.9582	0.0195965	113.138

46	0.000728508	89.6899	0.0191424	81.0121

48	0.0060725	73.6912	0.0156924	77.2884

50	0.00707368	78.0863	0.0114051	61.861

52	0.0156594	98.8412	0.0146762	60.4419

54	0.0118814	70.7371	0.0319161	79.0071

56	0.0176789	82.791	0.00860133	45.9602

58	0.022788	86.6962	0.0143225	44.4676

60	0.0258465	82.1496	0.00382701	38.3682

62	0.0256608	66.5494	0.00538692	69.1091

64	-0.000153666	86.7172	0.0170641	46.816

66	0.00432003	60.9803	0.0128386	78.8694

68	-5.05555e-05	58.098	0.00994119	81.3316

70	0.00246556	46.8034	-0.00160388	97.8629

72	0.0245801	75.3717	-0.013501	58.4287

74	0.00950452	60.7896	0.0209917	88.6659

76	0.0108188	59.1005	0.0327095	101.338

78	0.0258786	53.6173	0.0114082	90.3274

80	0.0244822	52.7752	0.00576163	79.712

82	-0.00242678	68.633	0.013584	74.6776

84	-0.00349825	66.5653	0.00401941	71.8525

86	-0.0111295	51.313	-0.00497009	97.1516

88	-0.0199169	79.0556	0.0219331	81.1136

90	-0.0125085	78.2307	0.0155998	80.6882

92	-0.0149807	83.4293	0.0259236	60.7718

94	-0.031284	71.2274	0.0198504	71.4645

96	-0.00331807	68.4085	0.00984697	72.9944

98	-0.0140601	80.5466	0.0301855	67.0729

100	-0.0106798	68.3434	0.0160285	58.3191

102	-0.0436539	75.174	0.0216023	66.8068

104	-0.0492393	67.6802	-0.00640164	57.4172

106	-0.0281279	63.4716	0.0090862	66.0766

108	-0.0564686	68.5706	0.0331355	71.9665

110	-0.0292912	79.5507	0.0055184	59.335

112	-0.0567506	61.1361	0.0115829	73.2577

114	-0.0417943	83.0493	0.0253414	60.4929

116	-0.0519025	73.3571	0.0177147	65.4836

118	-0.034973	62.8367	0.0275709	70.0248

120	-0.0280734	71.883	0.0312577	60.1791

122	-0.0296391	70.7256	0.0256765	66.1459

124	-0.0179783	83.9477	0.0257583	42.5205

126	-0.0398871	75.1151	0.0525169	55.0368

128	-0.0230823	80.7282	0.025062	50.8498

130	-0.0582692	71.3099	0.0226763	54.3436

132	-0.0330041	62.3181	-0.00257101	72.8933

134	-0.034276	61.513	0.0193153	78.938

136	-0.0206403	51.8219	0.00690747	76.9674

138	-0.0216055	52.715	-0.00545329	78.3589

140	-0.0463445	63.9934	0.0300159	62.6166

