tick	obsLagLarvae	predLagLarvae	obsLagAdults	predLagAdults

4	0.00173913	-4.64589e+19	0.00352941	7.85038e+36

6	0.00691079	507.86	0.00270367	2787.43

8	0.00200375	887.39	0.00138913	1475.15

10	0.000501143	948.815	0.00689194	744.443

12	0.00282363	557.419	-0.0062303	844.757

14	0.00789222	265.595	0.0118801	699.139

16	0.0107045	245.749	0.0196755	663.205

18	0.0277568	202.676	0.000888843	432.767

20	0.0113101	232.13	-0.00036294	355.422

22	0.0109364	218.562	0.0105844	431.715

24	0.00754955	314.254	0.0117667	143.321

26	0.000525085	186.25	-0.00245482	196.948

28	0.00506449	156.805	-8.7219e-05	248.211

30	-0.0125238	137.578	0.00754689	189.933

32	0.00295644	168.812	0.00388246	202.712

34	0.000214771	148.823	0.0122748	211.277

36	-0.00403873	183.937	-0.000261095	213.078

38	-0.00728209	137.807	0.0173982	270.003

40	-0.0108982	195.185	0.0136467	202.328

42	-3.9554e-06	126.773	0.00512778	252.639

44	-0.0143784	124.411	0.0104331	205.171

46	-0.0287486	123.651	-0.00939946	167.699

48	-0.0408428	93.1583	0.00465044	180.076

50	-0.0272174	102.226	0.00944055	197.251

52	-0.0244433	113.763	0.00625673	125.974

54	-0.0196723	92.3331	0.0157904	174.204

56	-0.0137919	114.548	0.0031679	129.685

58	-0.016777	101.691	0.0160404	141.023

60	-0.0350854	102.326	-0.00610088	105.226

62	-0.0331619	111.923	-0.00901465	84.2806

64	-0.039059	101.169	0.000589878	86.2992

66	-0.0628964	92.9455	0.000495473	134.169

68	-0.0564417	118.39	-0.0159999	90.5043

70	-0.0395577	88.2459	0.00823225	171.219

72	-0.0676167	106.87	-0.00882525	89.4175

74	-0.0688933	97.0667	-0.00817365	132.496

76	-0.0592703	111.319	-0.0101542	107.937

78	-0.0735906	98.7791	-0.0118991	141.487

80	-0.0640829	99.6343	-0.00894317	101.44

82	-0.0807435	93.2647	-0.0280459	122.727

84	-0.0800518	73.347	-0.0138135	124.89

86	-0.0623507	107.996	0.00539386	98.958

88	-0.074622	93.8341	-0.0142252	111.177

90	-0.0770404	90.3818	-0.010035	82.8463

92	-0.07486	69.5999	-0.0354175	110.842

94	-0.0615344	93.6614	-0.00883643	74.0283

96	-0.0776608	75.3294	-0.0410135	90.0365

98	-0.0742128	82.5798	-0.0174872	95.1427

100	-0.0835765	82.6291	-0.0174341	93.239

102	-0.099414	91.4183	-0.0090972	78.0427

104	-0.124213	68.7337	0.00208331	109.377

106	-0.110892	84.9019	-0.0135245	85.121

108	-0.0969371	70.3927	-0.016636	92.6959

110	-0.141889	70.7139	0.0335014	79.2626

112	-0.109992	76.7346	0.0105922	75.1429

114	-0.10665	69.9131	-0.00848487	77.4455

116	-0.104952	71.8133	0.0247802	90.1944

118	-0.096202	71.2903	0.00587259	95.3622

120	-0.102821	75.3308	0.00252485	87.9027

122	-0.0847752	70.264	0.0242258	101.282

124	-0.0722582	71.7645	0.00644791	77.3768

126	-0.102783	52.7457	0.00212693	107.238

128	-0.0923678	75.0558	-0.00886407	95.6369

130	-0.0917442	68.3271	0.0187224	85.7841

132	-0.100233	56.6322	-0.0107833	101.746

134	-0.11462	57.4448	-0.0119122	85.6915

136	-0.119852	59.1422	-0.0336643	106.013

138	-0.102393	60.5598	-0.000285687	109.234

140	-0.0987543	75.6328	0.00520911	86.1785

142	-0.089911	66.4324	0.0011404	123.513

144	-0.0599743	90.7535	0.00991919	93.5802

146	-0.100042	75.6661	0.0105355	98.1464

148	-0.0902846	74.2651	0.028464	104.507

150	-0.0786052	77.13	0.00874598	93.4905

152	-0.0680751	79.4849	0.0312618	120.521

154	-0.083711	71.3724	0.0200778	112.851

156	-0.0890387	79.9604	0.0226875	103.633

158	-0.0705287	78.8551	0.0245487	117.517

160	-0.0702485	77.7379	-0.000638147	94.248

162	-0.0723623	69.4017	0.03272	142.244

164	-0.0495564	90.1044	0.00183987	99.8507

166	-0.0937639	65.3161	-0.00282855	116.204

168	-0.0693774	79.4358	-0.0204474	97.4081

170	-0.079322	75.2493	4.88769e-05	89.6117

172	-0.0771151	84.7661	-0.0283955	73.8832

174	-0.0902866	72.4265	-0.0304916	94.8862

176	-0.0787247	88.0582	-0.00902005	84.7873

178	-0.0602807	76.794	-0.0266953	93.6407

180	-0.0778351	75.8423	-0.00646585	91.6426

182	-0.0534015	75.5839	-0.0246055	95.5932

184	-0.0599637	68.7191	-0.0301752	74.4271

186	-0.0516057	73.5384	-0.0238373	80.3431

188	-0.0416788	69.3256	0.0214679	88.4241

190	-0.0214186	65.4843	0.0062854	97.3607

192	-0.0272704	64.355	0.0213588	88.6258

194	-0.0237603	84.9605	0.0102699	98.2346

196	-0.00512447	72.6655	0.0291488	86.9748

198	-0.00730576	80.3958	0.0294347	90.1804

200	-0.0117514	81.4214	0.038601	97.8453

202	-0.00208392	83.4957	0.0488897	88.0308

204	-0.014466	75.4216	0.0686245	72.3787

206	0.00654533	71.3862	0.0324987	87.0603

208	0.0112694	70.7156	0.0636168	63.7696

210	-0.00325928	78.949	0.0208871	77.9555

212	-0.011086	69.3841	0.0430769	82.8229

214	-0.00222672	71.5769	0.0132222	95.2283

216	-0.000524901	76.366	0.0442109	78.6511

218	-0.0176373	76.7052	0.00757778	83.6695

220	-0.00627479	67.1771	0.0368845	76.3549

222	-0.0154199	69.0604	0.0099464	73.8021

