tick	obsLagLarvae	predLagLarvae	obsLagAdults	predLagAdults

4	0.00544747	-2.47345e+20	0.00352941	1.02071e+38

6	0.0091361	-7.23503	0.00619554	1717.97

8	0.00857903	610.214	-0.00617153	1352.78

10	0.00717143	606.717	-0.00248528	869.679

12	-0.00281886	277.94	-0.00736672	1494.98

14	0.0176255	375.588	0.0115308	422.495

16	0.0222398	512.201	0.0246942	593.098

18	0.00938173	360.714	0.030503	715.557

20	0.0146457	263.887	0.0210365	411.243

22	0.0148383	318.489	0.0178666	474.477

24	0.0193124	473.37	0.0177992	275.983

26	0.0325846	323.354	0.0185456	340.667

28	0.0211865	141.455	0.00947914	631.15

30	0.0491304	-80.2518	0.0217582	1081.95

32	0.0274651	163.684	0.0336867	592.077

34	0.0463705	-270.543	0.0183761	1638.71

36	0.0459347	-102.268	0.0253427	1365.49

38	0.016125	29.9412	0.0220683	1073.9

40	0.0375796	167.393	0.0215401	664.981

42	0.0390394	-239.955	0.0175701	2097.16

44	0.0309971	171.626	0.0243532	490.565

46	0.0428242	149.242	0.037925	330.95

48	0.0538779	102.974	0.0114269	644.692

50	0.0485354	103.116	0.013615	572.113

52	0.068237	213.235	-0.00445129	477.823

54	0.0631562	99.048	0.00333169	595.543

56	0.0343998	99.7063	0.0132274	404.386

58	0.0310431	99.4657	-0.00593721	494.079

60	0.0172667	269.978	0.0046308	392.636

62	0.0548216	138.613	0.0270444	306.28

64	0.0383238	148.962	0.0053079	234.09

66	0.0825068	91.3258	0.017705	308.394

68	0.0328094	168.669	-0.00831723	202.53

70	0.0427709	127.739	-0.0156267	238.532

72	0.0366572	184.248	-0.00492113	200.04

74	0.0448457	228.424	-0.0287025	209.217

76	0.0587677	252.84	0.0130193	400.928

78	0.0308384	318.079	0.00399151	297.997

80	0.0328895	283.27	-0.00561689	293.496

82	0.0353226	170.735	0.00631825	424.998

84	0.0524701	292.367	0.0285123	403.328

86	0.0297525	302.27	0.00668075	527.474

88	0.0555322	287.792	0.0106787	287.133

90	0.0279444	196.531	0.0187653	444.194

92	0.0358367	245.29	0.0160549	247.434

94	0.0530802	194.567	-0.0142134	125.486

96	0.056735	274.462	-0.0238313	117.405

98	0.0566947	156.363	-0.0179275	143.489

100	0.0600293	179.326	-0.0328465	81.0234

102	0.0739687	127.738	-0.0135783	159.078

104	0.0653696	92.2988	-0.0206268	180.267

106	0.0161433	83.213	-0.0152204	202.815

108	0.0331568	92.8136	-0.00639533	203.64

110	0.00327476	38.3236	-0.00790678	205.391

112	-0.0127166	17.6654	-0.0254316	201.16

114	0.0151939	56.4032	-0.0126398	155.458

116	-0.0564518	37.2999	-0.0303403	168.77

118	0.00928053	67.2478	0.0248233	134.93

120	0.0449241	111.045	-0.00339783	118.507

122	0.0457083	97.3479	0.0306041	132.34

124	0.0288648	80.6867	0.0169418	144.508

126	0.012837	68.3491	0.00600402	122.114

128	0.0212282	73.7426	-0.00546047	135.61

130	0.0629248	59.8411	-0.00943762	188.756

132	0.02141	67.9637	0.0068416	154.377

134	0.0489838	61.3703	0.00469776	159.095

136	-0.000860059	99.1109	-0.00347383	188.784

138	0.0494143	62.2302	0.0152242	187.338

140	0.0486814	95.4511	0.0142672	203.246

142	0.0642969	106.593	0.0379232	122.074

144	0.081974	135.453	0.0125511	157.311

146	0.0796756	110.004	0.0118402	156.058

148	0.0581323	80.776	0.00906338	213.086

150	0.0669829	87.3777	0.0349951	124.223

152	0.0833424	77.445	0.0240643	132.731

154	0.0278958	71.5348	0.027185	181.08

156	0.0919993	116.643	0.0236194	221.273

158	0.0412836	75.7549	0.024928	282.385

160	0.0860173	105.209	0.0293426	242.052

162	0.0800354	115.214	-0.0334528	242.612

164	0.0459417	123.901	-0.00990974	356.57

166	0.0847402	136.945	-0.00935609	214.366

168	0.0739307	111.654	0.000824919	370.895

170	0.047846	118.884	-0.00794369	279.487

172	0.0166405	90.201	-0.00789086	467.992

174	0.0278323	111.713	-0.0181186	405.244

176	0.061083	180.524	-0.00545759	484.813

178	-0.00814972	61.238	0.0080376	465.521

180	0.0129448	54.6486	-0.00039277	338.988

182	0.0315161	162.397	0.0112862	282.683

184	0.0241941	92.0758	0.000318707	297.34

186	0.0142974	92.777	0.0187359	206.376

188	0.0618651	129.5	0.0273293	217.408

190	-0.000133721	48.6317	0.0479204	255.743

192	0.041486	97.9579	0.0204699	320.815

194	0.00952668	172.781	0.0314263	309.463

196	-0.00722077	30.3988	0.018922	424.291

198	0.0102999	42.2084	0.0220809	365.227

200	-0.00960865	42.253	0.018746	319.736

