tick	obsLagLarvae	predLagLarvae	obsLagAdults	predLagAdults

4	0.0027118	-7.36178e+19	0.00352941	8.70415e+36

6	0.00267779	212.311	0.000174583	2462.9

8	0.0011292	375.716	0.002964	1514.61

10	-0.00117637	411.346	0.00110203	752.016

12	-0.00201172	234.752	-0.00180558	759.774

14	-0.010603	260.105	-0.00225115	498.077

16	-0.00972411	139.445	-0.00874735	539.896

18	-0.0149201	159.276	0.00522896	303.699

20	-0.00715813	99.0744	-0.00886494	352.742

22	-0.0134586	74.9218	0.00392464	416.484

24	0.00103979	149.645	-0.00784689	234.951

26	-0.00613712	78.8382	0.0109825	275.988

28	0.00290753	109.953	-0.00390522	246.58

30	0.00506947	92.1899	0.00140917	234.353

32	-0.00521779	79.012	-0.00167646	231.124

34	0.00552594	155.48	0.00160827	184.107

36	-0.0108763	126.911	0.00140119	213.475

38	0.0148694	153.782	-0.0126433	189.652

40	0.0112749	143.169	0.00445667	215.137

42	0.00914674	121.302	0.00254742	273.01

44	0.00643843	145.45	0.01036	182.325

46	0.0163321	170.976	-0.0204993	194.897

48	0.00581358	169.07	0.00907351	171.24

50	0.0184375	129.625	-0.0177653	203.848

52	0.00476717	130.859	0.00777473	215.411

54	0.0124938	134.424	-0.00197605	150.39

56	0.0191704	115.132	-0.00122461	216.336

58	0.0386603	127.385	-0.0110263	187.839

60	0.0327137	132.914	0.0190407	211.324

62	0.0306993	127.228	-0.00297556	232.502

64	0.0322972	107.951	0.00779907	230.304

66	0.0313095	78.5961	-0.000542494	269.509

68	0.0218236	92.924	0.000317476	191.844

70	0.0282167	79.1229	-0.00379582	201.145

72	0.0120362	72.6327	-0.00437402	196.363

74	0.016011	87.5324	0.00261046	144.716

76	0.0156305	74.6511	-0.00322735	150.854

78	-0.00328062	65.1064	-0.0265621	117.347

80	0.0141629	74.8141	-0.020823	137.588

82	0.000960243	75.9715	-0.0188953	111.392

84	-0.00746101	60.5454	-0.0205772	152.986

86	-0.0150451	74.3914	-0.0249993	108.095

88	0.013773	66.5577	-0.0253154	118.657

90	-0.0218734	63.7133	-0.0215309	103.845

92	-0.00164126	48.2134	-0.0272652	103.899

94	0.00410999	72.7115	-0.0298548	101.535

96	0.0308577	74.871	-0.0130352	95.1237

98	0.00423059	90.8607	0.00651592	72.3884

100	0.0420148	60.4601	0.00208263	89.3137

102	0.0193287	69.5183	0.00296136	75.4566

104	0.0249646	88.1172	0.00613155	63.779

106	0.0325187	77.7199	0.00522449	68.8589

108	0.0217262	77.3014	0.0356437	68.7713

110	0.0678062	72.9834	-0.00534237	74.7843

112	0.0557946	63.1561	0.00224735	76.4926

114	0.048868	57.0025	0.0248037	86.0238

116	0.0609725	65.6179	0.00597406	74.679

118	0.0543835	65.2886	0.0137321	62.3727

120	0.0570138	63.6541	0.000840133	63.0159

122	0.0708204	71.9981	0.0213232	50.8789

124	0.0658732	59.1348	0.0199582	58.7818

126	0.0722079	64.2489	0.0137202	57.8677

128	0.0691262	53.9661	-0.0125347	72.6533

130	0.0375892	61.5166	0.00710087	58.7396

132	0.0536571	74.0336	-0.0367543	50.5585

134	0.0186621	76.2367	-0.00207075	57.8607

136	0.0372392	56.5993	-0.00475523	83.2113

138	0.0155657	71.4442	-0.0301542	60.6074

140	0.0174266	81.3848	-0.0330862	62.7324

142	0.0353706	82.2001	-0.0252203	73.457

144	0.0236093	65.3562	-0.0436799	64.5414

146	0.0343115	66.306	-0.0202671	69.4521

148	0.0338014	59.8669	-0.0342202	69.337

150	0.0297596	71.1115	-0.0384801	54.5852

152	0.0381256	64.2453	-0.0256226	57.5795

154	0.0486322	61.5784	-0.0317626	66.9731

156	0.0361203	72.925	-0.0209395	57.0098

158	0.0558624	64.2611	-0.0284749	66.8273

160	0.0451299	65.6612	-0.059729	51.9147

162	0.0340946	68.2666	-0.0616668	50.6228

164	0.0195691	60.0725	-0.0304281	54.4885

166	0.0352937	59.238	-0.0432724	51.5998

168	0.0491171	64.0693	-0.0625351	60.9234

170	0.0212029	51.8287	-0.0227735	68.5512

172	0.0365891	70.3039	-0.0503428	50.842

174	0.0292816	54.8581	-0.0404898	58.3802

176	0.0271975	68.7819	-0.0367335	56.0916

178	0.054691	57.6158	-0.0231508	55.2934

180	0.0513534	69.9159	-0.0292877	57.417

182	0.0669944	57.3882	0.000718049	58.921

184	0.05297	60.8227	-0.0404644	47.2843

186	0.0578661	63.8187	-0.0229849	51.7553

188	0.0651368	57.6554	-0.0568792	49.3528

190	0.0589869	58.8599	-0.0621992	54.8313

192	0.0814048	48.099	-0.0120065	46.1907

194	0.0752364	55.3384	-0.0474548	37.6351

196	0.0781269	40.6394	-0.0539236	61.0802

198	0.0890439	48.8294	-0.0792792	42.8805

200	0.100014	49.6908	-0.0493666	52.6884

202	0.0835406	47.8303	-0.0556474	46.0739

204	0.0810033	50.9534	-0.0773231	48.7559

206	0.0744886	58.6762	-0.0652521	48.169

208	0.073934	47.6894	-0.0675061	51.4256

210	0.0798315	42.9359	-0.0602424	49.3989

212	0.0773978	54.0616	-0.0630989	49.3502

214	0.0548352	51.6366	-0.0956658	40.8073

216	0.0848953	46.6613	-0.0712085	43.9988

218	0.0725098	50.8785	-0.0735396	46.3325

220	0.0722255	50.9349	-0.0741751	50.5843

222	0.0653063	55.5391	-0.0641356	48.5434

224	0.0761198	58.2267	-0.0665276	47.3614

226	0.0627592	63.7455	-0.0622638	41.6581

228	0.0472661	52.2322	-0.0781912	46.48

230	0.0614653	56.1499	-0.0843847	47.7706

232	0.0506146	63.1894	-0.0961371	42.779

234	0.0549854	65.7286	-0.0913579	40.7008

236	0.044678	55.6902	-0.107836	47.345

238	0.041318	62.8704	-0.0866347	40.1561

240	0.0453043	58.8454	-0.0824217	45.27

242	0.0328784	58.3085	-0.115448	40.2458

244	0.00643436	59.1414	-0.090859	37.2402

246	0.0105374	58.6049	-0.0587824	45.2009

248	0.0170641	57.9056	-0.0705792	46.0651

250	0.0258839	53.4721	-0.0822448	48.3209

252	0.00380439	62.5356	-0.0855628	49.3063

254	-0.0108862	61.533	-0.0774376	42.7561

256	-0.0196694	67.6215	-0.0810937	48.8897

258	0.0088374	65.9653	-0.100689	46.0093

260	-0.0156334	74.4289	-0.0847201	42.6505

262	-0.00619213	69.3661	-0.119745	45.3941

264	0.00971185	64.3962	-0.0813891	38.5049

266	0.007865	69.0897	-0.120461	47.2597

268	0.00619464	58.3615	-0.086808	58.9357

270	0.0169109	73.9544	-0.0926778	48.9645

272	0.00459198	69.8668	-0.0759119	57.7879

274	0.0279905	66.3794	-0.091238	42.2295

276	0.0319317	57.3119	-0.0754161	48.1463

278	0.00685994	55.9017	-0.0732134	46.4579

280	0.0131856	50.1406	-0.0876871	47.3701

282	-0.000977021	53.2139	-0.0915108	52.3359

284	0.0116901	63.2943	-0.0595241	51.996

286	6.93117e-05	53.4932	-0.0715923	55.4207

288	0.00205346	71.478	-0.0754288	47.3157

290	-0.0335179	64.3097	-0.0681872	53.9241

292	-0.0413307	62.3295	-0.0958684	46.4673

294	-0.0374392	63.6623	-0.0582685	45.3878

296	-0.0146154	56.1234	-0.0470549	54.9423

298	0.0144572	67.6651	-0.0359951	52.0828

300	-0.0129969	62.3535	-0.0277797	70.0526

302	-0.0163357	60.6176	0.0107177	57.1144

304	-0.0160662	51.5685	-0.00539158	65.4052

306	0.00506535	53.2114	-0.0188394	64.41

308	0.0142144	54.3686	-0.0170087	47.9163

310	0.0251851	42.2011	-0.020523	58.7379

312	-0.0165756	50.1763	-0.0196123	49.5974

