tick	obsLagLarvae	predLagLarvae	obsLagAdults	predLagAdults

4	0.00200136	-1.79637e+20	0.00352941	1.41261e+38

6	-0.00904781	425.294	-0.00132694	1027.54

8	-0.00784083	134.193	7.47064e-05	902.665

10	-0.00238422	426.767	-0.00508288	542.194

12	0.0053922	308.756	0.00305844	492.822

14	-0.00365227	460.085	0.00290632	535.708

16	0.0156171	142.12	-0.00349996	577.107

18	0.0129511	321.776	-0.00653237	423.03

20	0.0132272	282.518	-0.00614588	349.762

22	0.0253365	233.134	0.00217496	699.435

24	0.0203491	194.24	-0.00621182	597.277

26	0.0398852	186.787	-0.0105379	290.19

28	0.0610992	149.251	-0.00923525	533.749

30	0.0297642	199.564	-0.00589639	604.347

32	0.0348522	218.351	-0.00279569	457.459

34	0.0446188	88.5673	0.0116373	760.051

36	0.0583011	91.0749	-0.00473425	297.929

38	0.0441923	20.4187	0.0094797	424.448

40	0.00266578	26.0557	0.008709	223.654

42	0.0365678	27.0111	-0.000889905	337.08

44	0.0236786	82.0186	0.000876037	242.539

46	-0.00592228	51.7951	0.00962088	197.783

48	-0.0014956	70.1825	-0.013382	93.8394

50	0.00676871	75.9597	0.00184197	123.468

52	-0.0107264	57.9501	-0.00471547	114.264

54	-0.0158105	154.274	-0.0147362	55.8872

56	-0.000268006	64.8291	-0.0054072	113.727

58	0.00336083	108.568	-0.0147531	73.6359

60	-0.00118759	103.236	-0.0155543	78.4957

62	0.0110863	114.419	-0.0299472	75.7061

64	0.0190805	103.436	-0.0134853	73.2149

66	0.0464989	87.3673	-0.0103262	73.8776

68	0.0132775	129.601	-0.00385544	72.6563

70	0.0182015	107.38	-0.0230646	36.3108

72	0.0174177	94.4035	-0.0613956	47.9087

74	0.0152712	113.669	-0.0218783	74.8845

76	0.00486117	123.547	-0.0826103	37.0885

78	-0.00246821	125.93	-0.0348523	78.3771

80	0.0105418	88.3844	-0.0584187	70.6952

82	-0.010646	84.4774	-0.0767801	82.0218

84	-0.0314732	48.1368	-0.0645257	122.53

86	-0.0054976	74.5382	-0.0788716	56.0554

88	-0.0498961	31.5606	-0.0606747	130.069

90	-0.00218019	48.9461	-0.0641023	86.7812

92	-0.00736325	58.7773	-0.0709687	109.192

94	-0.0193956	39.8954	-0.0517907	126.391

96	0.00450204	54.6155	-0.0645517	127.043

98	0.000977403	78.259	-0.0622341	91.7697

100	-0.0309696	40.2041	-0.0741931	120.23

102	-0.0321581	52.4491	-0.0722218	124.166

104	-0.0197445	41.2623	-0.0735333	129.293

106	-0.0508782	14.0871	-0.0732811	122.02

108	-0.00479595	69.7397	-0.0964004	89.8837

110	-0.00683547	75.9298	-0.0421928	188.715

112	0.00763868	11.1318	-0.0390425	195.718

114	0.0556826	74.7916	-0.0361547	122.948

116	0.0160197	68.9741	-0.0314882	103.272

118	0.0232438	81.4033	-0.062539	145.781

120	0.0182748	48.5237	-0.0365731	193.987

122	0.0281065	101.039	-0.0377437	179.004

124	0.0192599	187.579	-0.0237444	183.902

126	0.0361497	201.145	-0.026559	433.874

128	0.0203678	173.995	-0.0266826	296.688

130	0.0177553	157.699	-0.017266	191.376

132	0.0475496	154.721	-0.0298948	316.588

134	0.0282954	66.265	-0.00486967	309.317

136	0.00814735	99.3075	-0.00758169	294.717

138	0.0392768	109.24	-0.00663958	237.664

140	-0.00188992	72.1791	-0.00651865	120.97

142	-0.00121328	88.422	0.00847729	186.363

144	0.00610538	113.057	-0.00376321	379.068

146	0.0328837	127.966	-0.00772485	265.191

148	0.0238813	82.4608	-0.000507688	320.185

150	0.0266563	107.03	0.00188556	500.925

152	0.0422406	67.709	-0.000143976	400.683

154	0.0426887	216.545	-0.00546432	265.042

156	0.0674622	79.9079	0.00772846	252.972

158	0.050686	67.845	0.0283858	185.363

160	0.0714701	102.87	0.0216732	123.28

162	0.0777165	77.0664	0.0260679	113.62

164	0.0631587	75.3748	0.0355171	92.8842

166	0.0594885	45.2224	0.0206773	211.641

168	0.0682997	56.5124	0.0190445	198.947

170	0.0824053	23.4062	-0.000159861	261.057

172	0.0745153	73.6374	-0.0294552	79.111

174	0.0725475	68.4179	-0.0245847	144.56

176	0.0740564	44.6278	-0.000984426	111.407

178	0.0555173	52.0461	-0.0218125	92.3011

180	0.0560557	-0.883984	-0.00265867	185.788

182	0.0366687	61.7955	-0.0269977	57.8253

184	0.018113	27.2397	-0.0335742	115.117

186	-0.00698061	7.88858	-0.018707	153.266

188	0.023502	18.9404	-0.0263781	155.26

190	0.0377876	7.84704	-0.00993095	249.43

192	0.0442005	26.6787	0.00044615	192.616

194	0.0608624	24.3754	-0.00908842	270.54

196	0.046278	50.2244	0.0116763	168.614

198	0.0765774	13.3718	0.0107579	249.365

200	0.0282537	33.2938	0.0275118	151.701

202	0.0278696	39.9196	-0.00925182	126.506

204	0.0178187	69.9797	0.0338566	97.4254

206	0.027665	69.3544	0.00514969	153.988

208	0.0369011	79.46	0.00539636	186.752

210	0.0456439	49.3838	-0.0222259	247.485

212	0.00403085	51.7207	-0.00831364	240.504

214	0.027145	55.2773	-0.0114671	174.327

216	0.0614881	39.2673	-0.00881913	253.027

218	0.0663907	63.2277	-0.00947818	150.866

220	0.0505191	76.2142	0.0248643	136.847

222	0.0794351	56.1643	-0.00704368	144.255

224	0.0283455	66.6727	0.0133202	104.677

226	0.0162259	74.7732	-0.0254156	60.6448

228	-0.0423676	68.6029	-0.0139888	51.3239

230	-0.0457754	49.5491	-0.0169366	76.7057

232	-0.0622215	52.3545	0.00698323	85.2946

234	-0.0254241	62.8323	-0.00108896	105.919

236	-0.0625449	53.1959	0.026095	64.497

238	-0.0340346	46.5883	-0.00650972	70.738

240	-0.0276448	92.2385	-0.0140139	44.1846

242	-0.0334591	31.711	-0.0317205	105.854

244	-0.000914122	65.9643	-0.00781666	82.9249

246	0.000816187	39.396	-0.000937227	144.86

248	0.0111823	44.8398	0.0147904	124.667

250	0.0092743	29.7293	0.000970729	121.486

252	0.00148105	59.341	-0.00428459	141.991

254	0.0248685	60.6283	-0.00521413	128.327

256	0.014556	57.8552	0.0128338	173.132

258	0.00349612	21.5175	0.0229252	270.674

260	0.00340859	31.6919	0.0256418	212.743

262	0.00140711	36.5657	0.0389874	168.642

264	0.0192989	30.1444	0.0329881	175.786

266	0.0449933	44.4276	0.0341176	213.718

268	0.0356316	55.0173	0.0435865	142.079

270	0.0319753	49.4465	0.0441557	181.268

272	0.0140401	64.7245	0.0555789	155.255

274	0.0254099	67.494	0.0514837	115.277

276	0.0110922	51.0496	0.02295	127.927

278	0.0130668	63.2449	0.0342674	142.753

280	-0.0201152	118.496	0.0262395	66.9833

282	0.0355293	69.6622	0.0513854	111.312

284	0.00929068	48.9508	0.0668722	80.2637

286	0.0288153	68.0448	0.0542855	118.754

288	0.0285106	62.9809	0.0377491	77.7408

290	0.0130561	53.5955	0.0433423	104.475

292	0.00956191	50.5406	0.00547316	84.0007

294	0.00534993	70.4914	0.0201571	98.1375

296	0.0290029	28.6493	0.0142953	156.557

298	0.0216879	59.7881	0.0290626	148.992

300	-0.00492189	52.2818	0.0229782	113.184

302	-0.0101267	64.0489	0.0177334	140.97

304	-0.0394941	54.6544	0.00647078	179.854

306	-0.0292613	92.744	0.000313139	105.717

308	-0.0486433	55.7112	0.00630911	148.28

310	-0.0414457	52.7246	-0.0170567	129.927

312	-0.0587595	66.0655	-0.0133782	99.0719

314	-0.056631	47.7941	0.00822366	128.412

316	-0.059598	56.99	-0.0104959	140.149

318	-0.0551649	33.9567	0.0227954	268.387

320	-0.0403329	54.5806	0.0101554	245.332

322	-0.022808	7.01301	0.016557	263.512

324	-0.0368366	-8.11302	0.0122495	297.87

326	-0.0241575	16.7146	0.0164976	232.137

328	-0.0631262	26.7719	0.00467921	207.355

330	-0.0490849	71.7384	0.0232632	239.515

332	-0.0506647	27.3108	-0.00295289	183.499

334	-0.0611921	40.0171	0.024777	147.623

336	-0.0255975	91.2485	0.00482511	113.992

338	-0.0392417	62.27	0.0111252	186.126

340	-0.0359434	80.9277	-0.00805757	101.261

342	-0.0433103	109.258	-0.00856513	101.165

344	-0.0374384	102.261	-0.034061	97.1738

346	-0.0385197	95.6836	-0.0194383	87.1441

348	-0.0433727	141.631	-0.0284978	142.853

350	-0.0442939	135.7	-0.029002	108.74

352	-0.0273813	125.207	-0.021474	130.424

354	-0.0482533	179.02	-0.0403954	144.238

356	-0.020249	170.89	-0.0471013	127.373

358	-0.0395759	150.884	-0.051794	105.141

360	-0.0160606	151.641	-0.0448452	115.94

362	-0.0202158	163.998	-0.059296	103.115

364	-0.0201394	134.183	-0.045666	95.5865

366	-0.0214625	151.467	-0.11547	58.5796

368	-0.0181926	91.4521	-0.0654933	75.5375

370	-0.0400595	95.6757	-0.0832184	70.451

372	-0.0070822	92.5071	-0.0433581	80.0971

374	-0.0176681	72.5132	-0.0500943	103.492

376	0.0311681	42.7251	-0.0511469	79.2501

378	0.0058443	41.3465	-0.0579119	88.6839

380	0.00385345	45.2123	-0.0432174	111.796

382	-0.00936754	44.8867	-0.0397061	109.434

384	-0.0699593	57.3327	-0.0334175	134.432

386	-0.0251215	26.8432	-0.0192306	163.881

388	-0.0842157	45.3107	-0.00297633	130.395

390	-0.0803584	31.1903	-0.0547316	98.8314

392	-0.0487195	34.2084	-0.0294727	117.693

394	-0.0549705	19.2847	-0.0374818	105.872

396	-0.10488	14.309	-0.0414913	117.363

398	-0.0988673	46.7248	-0.0886731	67.0544

400	-0.0814256	48.451	-0.0834501	64.198

402	-0.095216	29.0782	-0.0845002	57.3197

404	-0.0757083	25.4244	-0.135712	48.9792

406	-0.11491	20.0539	-0.0889242	71.7748

408	-0.0928925	35.5134	-0.11783	52.2172

410	-0.0757467	40.4796	-0.0975514	77.1772

412	-0.111452	26.0884	-0.0861557	51.0953

414	-0.0995868	33.8756	-0.0723834	53.0254

416	-0.073456	36.1267	-0.0706074	53.13

418	-0.0761738	46.615	-0.0699185	41.0332

420	-0.10197	20.953	-0.0422055	79.7565

422	-0.0626098	17.5502	-0.0370791	119.385

424	-0.0564336	55.0652	-0.0387368	74.361

426	-0.0230681	37.9845	-0.0240753	82.1144

428	-0.0485558	50.0953	-0.00265616	80.1321

430	-0.037961	61.5009	-0.00827881	63.2617

432	-0.037683	51.2714	0.00519044	51.6738

434	-0.0140552	65.2558	-0.0165594	56.6286

436	-0.0389008	41.2864	0.00262053	70.1582

438	-0.047575	34.0052	-0.0543396	50.4946

440	-0.0472108	45.7403	-0.0253735	48.1596

442	-0.0349101	36.6263	0.00805333	77.1708

444	-0.0149936	71.3956	-0.0155236	56.1645

446	-0.05128	57.7269	0.000901271	70.7036

448	-0.0122649	85.1569	-0.0189922	94.549

450	-0.0180016	72.3459	-0.0187793	79.2131

452	-0.0437568	49.0612	0.00726481	100.43

454	-0.00357915	71.7052	-0.0140334	173.59

456	-0.00932759	118.807	-0.0188985	91.9909

458	-0.00725605	125.479	-0.0205228	97.9089

460	-0.0010991	84.5295	-0.0236216	67.7942

462	0.00230266	104.139	-0.028725	73.9976

464	0.00152018	61.6218	-0.0449674	98.0156

